facility_id,dynamic,method,commit_target,commit_rate,MAE_cars,MAE_pct,committed_PICP,committed_MPIW,gamma,n_cal_b,n_test,degenerate,abst_lift_night,abst_lift_am_rush,abst_lift_midday,abst_lift_pm_rush,abst_lift_evening
16,True,random,0.6,0.5458128078817734,1.3315444176064015,4.955272663690518,0.8952166064981949,5.475850761230758,0.02,380,1015,False,,,,,
16,True,width-ACQR,0.7,0.6098522167487684,0.8873824728131939,3.302347298089994,0.8836833602584814,3.0765802600866934,0.02,380,1015,False,0.23382952330320755,1.108020307239057,0.9534848484848485,1.8736340008269832,1.5115902615902617
16,True,random,0.7,0.6098522167487684,1.3239269299020926,4.926924583004623,0.894103392568659,5.402118369641487,0.02,380,1015,False,,,,,
16,True,width-ACQR,0.8,0.7103448275862069,1.003184920879887,3.733300030650619,0.8862690707350902,3.588272499323903,0.02,380,1015,False,0.15747702589807855,0.9170386904761904,1.0633333333333335,2.3419660261765523,1.0917785917785918
16,True,random,0.8,0.7103448275862069,1.33420806727672,4.96518529613631,0.8949375866851594,5.437687670783125,0.02,380,1015,False,,,,,
16,True,width-ACQR,0.9,0.8669950738916257,1.212568472084484,4.51250992691206,0.8829545454545454,4.489762109455634,0.02,380,1015,False,0.07914230019493178,0.43074845679012347,1.233037037037037,2.989820229586311,0.7711301044634378
16,True,random,0.9,0.8669950738916257,1.3353234969666183,4.969336309183669,0.8943181818181818,5.438539075290845,0.02,380,1015,False,,,,,
16,True,width-ACQR,1.0,1.0,1.333953071382558,4.964236342299707,0.8955665024630541,5.445172670857475,0.02,380,1015,False,,,,,
16,True,random,1.0,1.0,1.3339530713825583,4.964236342299708,0.8955665024630542,5.445172670857475,0.02,380,1015,False,,,,,
17,True,commit-all,1.0,1.0,1.9043559184387981,5.229034335609776,0.8935960591133005,7.796090577428123,0.02,380,1015,False,,,,,
