facility_id,dynamic,partition,cell,method,PICP,MPIW,n_cell,cramers_v_vs_tod,degenerate
9,True,random_5,r3,ToD-ACI,0.8578199052132701,9.166724736076633,211,0.06121431335981023,False
9,True,random_5,r2,ToD-ACI,0.90625,10.343444017663895,224,0.06121431335981023,False
9,True,random_5,r4,ToD-ACI,0.885,9.560696949254448,200,0.06121431335981023,False
9,True,random_5,r1,ToD-ACI,0.891566265060241,11.024240914596318,166,0.06121431335981023,False
10,False,time_of_day,night,split-CP,0.9929824561403509,4.83647222222222,285,1.0,False
10,False,time_of_day,am_rush,split-CP,0.9791666666666666,4.83647222222222,192,1.0,False
10,False,time_of_day,midday,split-CP,0.956,4.83647222222222,250,1.0,False
10,False,time_of_day,pm_rush,split-CP,0.9766081871345029,4.83647222222222,171,1.0,False
10,False,time_of_day,evening,split-CP,1.0,4.836472222222221,117,1.0,False
10,False,time_of_day,night,Mondrian-split-CP,0.9789473684210527,3.790365079365074,285,1.0,False
10,False,time_of_day,am_rush,Mondrian-split-CP,1.0,7.397507936507935,192,1.0,False
10,False,time_of_day,midday,Mondrian-split-CP,0.956,4.83647222222222,250,1.0,False
10,False,time_of_day,pm_rush,Mondrian-split-CP,0.9941520467836257,6.520309523809529,171,1.0,False
10,False,time_of_day,evening,Mondrian-split-CP,0.9487179487179487,3.15596296296296,117,1.0,False
10,False,time_of_day,night,ACI,0.9508771929824561,2.604896976025923,285,1.0,False
10,False,time_of_day,am_rush,ACI,0.7916666666666666,2.4014440310846554,192,1.0,False
10,False,time_of_day,midday,ACI,0.872,3.743340265993266,250,1.0,False
10,False,time_of_day,pm_rush,ACI,0.8538011695906432,3.4768415574570537,171,1.0,False
10,False,time_of_day,evening,ACI,0.9316239316239316,3.0625869747536405,117,1.0,False
10,False,time_of_day,night,ToD-ACI,0.9157894736842105,1.515586368699526,285,1.0,False
10,False,time_of_day,am_rush,ToD-ACI,0.8489583333333334,3.335570222938712,192,1.0,False
10,False,time_of_day,midday,ToD-ACI,0.892,4.020072177008176,250,1.0,False
10,False,time_of_day,pm_rush,ToD-ACI,0.8830409356725146,3.711631656301247,171,1.0,False
10,False,time_of_day,evening,ToD-ACI,0.8888888888888888,2.5847459834404263,117,1.0,False
10,False,day_of_week,Sat,split-CP,1.0,4.83647222222222,250,0.1528295627562024,False
10,False,day_of_week,Sun,split-CP,0.996,4.836472222222221,250,0.1528295627562024,False
10,False,day_of_week,Mon,split-CP,0.9756944444444444,4.83647222222222,288,0.1528295627562024,False
10,False,day_of_week,Tue,split-CP,0.9427312775330396,4.836472222222221,227,0.1528295627562024,False
10,False,day_of_week,Sat,Mondrian-split-CP,1.0,5.167716698412696,250,0.1528295627562024,False
10,False,day_of_week,Sun,Mondrian-split-CP,0.968,5.027551206349205,250,0.1528295627562024,False
10,False,day_of_week,Mon,Mondrian-split-CP,0.96875,5.002339395943561,288,0.1528295627562024,False
10,False,day_of_week,Tue,Mondrian-split-CP,0.9691629955947136,5.305830396475768,227,0.1528295627562024,False
10,False,day_of_week,Sat,ACI,0.912,2.357776111592111,250,0.1528295627562024,False
10,False,day_of_week,Sun,ACI,0.884,3.1184169475709473,250,0.1528295627562024,False
10,False,day_of_week,Mon,ACI,0.8784722222222222,3.0910556394801185,288,0.1528295627562024,False
10,False,day_of_week,Tue,ACI,0.8546255506607929,3.669155295349126,227,0.1528295627562024,False
10,False,day_of_week,Sat,ToD-ACI,0.976,3.1314561726791728,250,0.1528295627562024,False
10,False,day_of_week,Sun,ToD-ACI,0.828,2.356711672919672,250,0.1528295627562024,False
10,False,day_of_week,Mon,ToD-ACI,0.8888888888888888,2.9850148738542828,288,0.1528295627562024,False
10,False,day_of_week,Tue,ToD-ACI,0.8590308370044053,3.448315816545992,227,0.1528295627562024,False
10,False,occupancy_tercile,mid,split-CP,0.9974554707379135,4.83647222222222,393,0.640868558313812,False
10,False,occupancy_tercile,low,split-CP,0.9515418502202643,4.836472222222221,227,0.640868558313812,False
10,False,occupancy_tercile,high,split-CP,0.9772151898734177,4.83647222222222,395,0.640868558313812,False
10,False,occupancy_tercile,mid,Mondrian-split-CP,0.9974554707379135,4.872514583922341,393,0.640868558313812,False
10,False,occupancy_tercile,low,Mondrian-split-CP,0.9383259911894273,4.736172755984427,227,0.640868558313812,False
10,False,occupancy_tercile,high,Mondrian-split-CP,0.9772151898734177,5.579505759828546,395,0.640868558313812,False
10,False,occupancy_tercile,mid,ACI,0.9312977099236641,2.4448979012223284,393,0.640868558313812,False
10,False,occupancy_tercile,low,ACI,0.8237885462555066,3.1398306655817665,227,0.640868558313812,False
10,False,occupancy_tercile,high,ACI,0.8683544303797468,3.591352163893302,395,0.640868558313812,False
10,False,occupancy_tercile,mid,ToD-ACI,0.9389312977099237,2.3825815803742003,393,0.640868558313812,False
10,False,occupancy_tercile,low,ToD-ACI,0.801762114537445,2.455563894133277,227,0.640868558313812,False
10,False,occupancy_tercile,high,ToD-ACI,0.8886075949367088,3.849940178152836,395,0.640868558313812,False
10,False,random_5,r0,split-CP,0.9906542056074766,4.836472222222221,214,0.06121431335981023,False
10,False,random_5,r3,split-CP,0.981042654028436,4.836472222222221,211,0.06121431335981023,False
10,False,random_5,r2,split-CP,0.9598214285714286,4.83647222222222,224,0.06121431335981023,False
10,False,random_5,r4,split-CP,0.99,4.83647222222222,200,0.06121431335981023,False
10,False,random_5,r1,split-CP,0.9759036144578314,4.83647222222222,166,0.06121431335981023,False
10,False,random_5,r0,Mondrian-split-CP,0.9953271028037384,5.043479361370715,214,0.06121431335981023,False
10,False,random_5,r3,Mondrian-split-CP,0.981042654028436,5.141437479625867,211,0.06121431335981023,False
10,False,random_5,r2,Mondrian-split-CP,0.9553571428571429,5.096761833900225,224,0.06121431335981023,False
10,False,random_5,r4,Mondrian-split-CP,0.99,5.182553240740739,200,0.06121431335981023,False
10,False,random_5,r1,Mondrian-split-CP,0.9578313253012049,5.13000621533754,166,0.06121431335981023,False
10,False,random_5,r0,ACI,0.8925233644859814,2.9810715437643003,214,0.06121431335981023,False
10,False,random_5,r3,ACI,0.8957345971563981,3.1394343850374646,211,0.06121431335981023,False
10,False,random_5,r2,ACI,0.8794642857142857,3.235890920793822,224,0.06121431335981023,False
10,False,random_5,r4,ACI,0.88,2.862059804593554,200,0.06121431335981023,False
10,False,random_5,r1,ACI,0.8614457831325302,2.9792111338572176,166,0.06121431335981023,False
10,False,random_5,r0,ToD-ACI,0.883177570093458,2.73412611090882,214,0.06121431335981023,False
10,False,random_5,r3,ToD-ACI,0.909952606635071,3.0470312125999337,211,0.06121431335981023,False
10,False,random_5,r2,ToD-ACI,0.8526785714285714,3.2528371432221874,224,0.06121431335981023,False
10,False,random_5,r4,ToD-ACI,0.9,2.833825828523328,200,0.06121431335981023,False
10,False,random_5,r1,ToD-ACI,0.9036144578313253,2.9582329882299763,166,0.06121431335981023,False
11,True,time_of_day,night,split-CP,1.0,7.476373015873022,285,1.0,False
11,True,time_of_day,am_rush,split-CP,0.84375,6.700602354772934,192,1.0,False
11,True,time_of_day,midday,split-CP,0.888,5.661662034391537,250,1.0,False
11,True,time_of_day,pm_rush,split-CP,0.8421052631578947,7.170825988582574,171,1.0,False
11,True,time_of_day,evening,split-CP,1.0,7.4763730158730235,117,1.0,False
11,True,time_of_day,night,Mondrian-split-CP,0.8631578947368421,1.5215476190476238,285,1.0,False
11,True,time_of_day,am_rush,Mondrian-split-CP,0.921875,13.426055562444887,192,1.0,False
11,True,time_of_day,midday,Mondrian-split-CP,0.92,6.729484558201057,250,1.0,False
11,True,time_of_day,pm_rush,Mondrian-split-CP,0.9064327485380117,10.688903129737927,171,1.0,False
11,True,time_of_day,evening,Mondrian-split-CP,0.9829059829059829,6.292682539682546,117,1.0,False
11,True,time_of_day,night,ACI,1.0,4.55441995373048,285,1.0,False
11,True,time_of_day,am_rush,ACI,0.7083333333333334,3.973068228983593,192,1.0,False
11,True,time_of_day,midday,ACI,0.884,6.562161666259666,250,1.0,False
11,True,time_of_day,pm_rush,ACI,0.9005847953216374,10.457256636367747,171,1.0,False
11,True,time_of_day,evening,ACI,0.9572649572649573,6.493716117216116,117,1.0,False
11,True,time_of_day,night,ToD-ACI,0.8982456140350877,2.014606015037592,285,1.0,False
11,True,time_of_day,am_rush,ToD-ACI,0.890625,14.097774040316358,192,1.0,False
11,True,time_of_day,midday,ToD-ACI,0.892,6.362118380952382,250,1.0,False
11,True,time_of_day,pm_rush,ToD-ACI,0.8771929824561403,9.373023973157014,171,1.0,False
11,True,time_of_day,evening,ToD-ACI,0.9145299145299145,5.307362942612946,117,1.0,False
11,True,day_of_week,Sat,split-CP,0.916,6.570942828042335,250,0.1528295627562024,False
11,True,day_of_week,Sun,split-CP,0.992,7.476373015873022,250,0.1528295627562024,False
11,True,day_of_week,Mon,split-CP,0.8784722222222222,6.777188724004266,288,0.1528295627562024,False
11,True,day_of_week,Tue,split-CP,0.8810572687224669,6.475705038109228,227,0.1528295627562024,False
11,True,day_of_week,Sat,Mondrian-split-CP,0.868,6.9291830978836,250,0.1528295627562024,False
11,True,day_of_week,Sun,Mondrian-split-CP,0.976,7.857480571428574,250,0.1528295627562024,False
11,True,day_of_week,Mon,Mondrian-split-CP,0.8819444444444444,6.9998150054196095,288,0.1528295627562024,False
11,True,day_of_week,Tue,Mondrian-split-CP,0.9162995594713657,6.807262257301356,227,0.1528295627562024,False
11,True,day_of_week,Sat,ACI,0.912,6.281548244200244,250,0.1528295627562024,False
11,True,day_of_week,Sun,ACI,0.896,4.440853765974766,250,0.1528295627562024,False
11,True,day_of_week,Mon,ACI,0.8958333333333334,7.494541843492799,288,0.1528295627562024,False
11,True,day_of_week,Tue,ACI,0.8722466960352423,6.212803173596676,227,0.1528295627562024,False
11,True,day_of_week,Sat,ToD-ACI,0.892,7.1145442910052905,250,0.1528295627562024,False
11,True,day_of_week,Sun,ToD-ACI,0.948,8.406581503459503,250,0.1528295627562024,False
11,True,day_of_week,Mon,ToD-ACI,0.84375,5.854778859402558,288,0.1528295627562024,False
11,True,day_of_week,Tue,ToD-ACI,0.8986784140969163,6.734606734960257,227,0.1528295627562024,False
11,True,occupancy_tercile,high,split-CP,0.991304347826087,7.476373015873023,575,0.5772955462715051,False
11,True,occupancy_tercile,mid,split-CP,0.8222222222222222,7.4763730158730235,135,0.5772955462715051,False
11,True,occupancy_tercile,low,split-CP,0.8163934426229508,5.3292443143377595,305,0.5772955462715051,False
11,True,occupancy_tercile,high,Mondrian-split-CP,0.9304347826086956,6.455028026224986,575,0.5772955462715051,False
11,True,occupancy_tercile,mid,Mondrian-split-CP,0.8814814814814815,10.086635420340977,135,0.5772955462715051,False
11,True,occupancy_tercile,low,Mondrian-split-CP,0.8819672131147541,7.1623746703963915,305,0.5772955462715051,False
11,True,occupancy_tercile,high,ACI,0.9356521739130435,4.662077467041814,575,0.5772955462715051,False
11,True,occupancy_tercile,mid,ACI,0.7703703703703704,8.415744559350117,135,0.5772955462715051,False
11,True,occupancy_tercile,low,ACI,0.8721311475409836,7.9754584092289,305,0.5772955462715051,False
11,True,occupancy_tercile,high,ToD-ACI,0.9321739130434783,6.2505738972943305,575,0.5772955462715051,False
11,True,occupancy_tercile,mid,ToD-ACI,0.8296296296296296,9.294548216735253,135,0.5772955462715051,False
11,True,occupancy_tercile,low,ToD-ACI,0.8491803278688524,7.3651458647757835,305,0.5772955462715051,False
11,True,random_5,r0,split-CP,0.9205607476635514,6.9984094564357475,214,0.06121431335981023,False
11,True,random_5,r3,split-CP,0.909952606635071,6.77832870370371,211,0.06121431335981023,False
11,True,random_5,r2,split-CP,0.8928571428571429,6.617768545091653,224,0.06121431335981023,False
11,True,random_5,r4,split-CP,0.94,6.98928590939154,200,0.06121431335981023,False
11,True,random_5,r1,split-CP,0.9216867469879518,6.7802412108752526,166,0.06121431335981023,False
11,True,random_5,r0,Mondrian-split-CP,0.8925233644859814,7.098066437348566,214,0.06121431335981023,False
11,True,random_5,r3,Mondrian-split-CP,0.9052132701421801,7.294342351237496,211,0.06121431335981023,False
11,True,random_5,r2,Mondrian-split-CP,0.8883928571428571,6.855992636290629,224,0.06121431335981023,False
11,True,random_5,r4,Mondrian-split-CP,0.92,7.430125532407409,200,0.06121431335981023,False
11,True,random_5,r1,Mondrian-split-CP,0.9518072289156626,7.096393136036209,166,0.06121431335981023,False
11,True,random_5,r0,ACI,0.897196261682243,6.080330872787649,214,0.06121431335981023,False
11,True,random_5,r3,ACI,0.9004739336492891,6.636025987506437,211,0.06121431335981023,False
11,True,random_5,r2,ACI,0.8883928571428571,6.404261294922009,224,0.06121431335981023,False
11,True,random_5,r4,ACI,0.89,5.507908843610093,200,0.06121431335981023,False
11,True,random_5,r1,ACI,0.8975903614457831,6.095218584043132,166,0.06121431335981023,False
11,True,random_5,r0,ToD-ACI,0.8925233644859814,6.703657256446391,214,0.06121431335981023,False
11,True,random_5,r3,ToD-ACI,0.8767772511848341,7.171657288297098,211,0.06121431335981023,False
11,True,random_5,r2,ToD-ACI,0.8839285714285714,6.811561735284392,224,0.06121431335981023,False
11,True,random_5,r4,ToD-ACI,0.9,7.203940568783067,200,0.06121431335981023,False
11,True,random_5,r1,ToD-ACI,0.9216867469879518,7.113453046925184,166,0.06121431335981023,False
12,True,time_of_day,night,split-CP,1.0,13.802138888888921,285,1.0,False
12,True,time_of_day,am_rush,split-CP,0.9583333333333334,13.80213888888892,192,1.0,False
12,True,time_of_day,midday,split-CP,0.696,13.802138888888917,250,1.0,False
12,True,time_of_day,pm_rush,split-CP,0.5614035087719298,13.802138888888921,171,1.0,False
12,True,time_of_day,evening,split-CP,0.9145299145299145,13.802138888888921,117,1.0,False
12,True,time_of_day,night,Mondrian-split-CP,0.9368421052631579,2.9420370370370392,285,1.0,False
12,True,time_of_day,am_rush,Mondrian-split-CP,0.859375,7.018309523809535,192,1.0,False
12,True,time_of_day,midday,Mondrian-split-CP,0.704,13.885638888888876,250,1.0,False
12,True,time_of_day,pm_rush,Mondrian-split-CP,0.7660818713450293,22.232444444444464,171,1.0,False
12,True,time_of_day,evening,Mondrian-split-CP,0.9145299145299145,13.802138888888921,117,1.0,False
12,True,time_of_day,night,ACI,1.0,12.376422363146927,285,1.0,False
12,True,time_of_day,am_rush,ACI,0.8697916666666666,8.3767012868979,192,1.0,False
12,True,time_of_day,midday,ACI,0.756,17.302803097458096,250,1.0,False
12,True,time_of_day,pm_rush,ACI,0.8245614035087719,26.26085125801208,171,1.0,False
12,True,time_of_day,evening,ACI,0.9743589743589743,21.673067123759427,117,1.0,False
12,True,time_of_day,night,ToD-ACI,0.9157894736842105,2.3873975798080975,285,1.0,False
12,True,time_of_day,am_rush,ToD-ACI,0.9166666666666666,12.52221934937169,192,1.0,False
12,True,time_of_day,midday,ToD-ACI,0.9,25.47497717989418,250,1.0,False
12,True,time_of_day,pm_rush,ToD-ACI,0.8538011695906432,28.283205250781272,171,1.0,False
12,True,time_of_day,evening,ToD-ACI,0.9145299145299145,13.680232107398774,117,1.0,False
12,True,day_of_week,Sat,split-CP,0.776,13.802138888888916,250,0.1528295627562024,False
12,True,day_of_week,Sun,split-CP,0.86,13.802138888888921,250,0.1528295627562024,False
12,True,day_of_week,Mon,split-CP,0.8819444444444444,13.802138888888921,288,0.1528295627562024,False
12,True,day_of_week,Tue,split-CP,0.8061674008810573,13.802138888888923,227,0.1528295627562024,False
12,True,day_of_week,Sat,Mondrian-split-CP,0.788,10.875152428571432,250,0.1528295627562024,False
12,True,day_of_week,Sun,Mondrian-split-CP,0.884,11.001908984126995,250,0.1528295627562024,False
12,True,day_of_week,Mon,Mondrian-split-CP,0.8611111111111112,11.382401124338635,288,0.1528295627562024,False
12,True,day_of_week,Tue,Mondrian-split-CP,0.7929515418502202,10.249370393678765,227,0.1528295627562024,False
12,True,day_of_week,Sat,ACI,0.88,18.96458753657454,250,0.1528295627562024,False
12,True,day_of_week,Sun,ACI,0.908,14.291901396899396,250,0.1528295627562024,False
12,True,day_of_week,Mon,ACI,0.8888888888888888,15.053496650597346,288,0.1528295627562024,False
12,True,day_of_week,Tue,ACI,0.8502202643171806,16.908074646718916,227,0.1528295627562024,False
12,True,day_of_week,Sat,ToD-ACI,0.888,15.638982800384792,250,0.1528295627562024,False
12,True,day_of_week,Sun,ToD-ACI,0.884,14.681855705627699,250,0.1528295627562024,False
12,True,day_of_week,Mon,ToD-ACI,0.9236111111111112,16.341361153699697,288,0.1528295627562024,False
12,True,day_of_week,Tue,ToD-ACI,0.9074889867841409,15.876265797263596,227,0.1528295627562024,False
12,True,occupancy_tercile,high,split-CP,0.9954233409610984,13.802138888888923,437,0.7071792519450031,False
12,True,occupancy_tercile,mid,split-CP,0.9214659685863874,13.802138888888923,191,0.7071792519450031,False
12,True,occupancy_tercile,low,split-CP,0.6072351421188631,13.80213888888892,387,0.7071792519450031,False
12,True,occupancy_tercile,high,Mondrian-split-CP,0.9336384439359268,4.903198240165639,437,0.7071792519450031,False
12,True,occupancy_tercile,mid,Mondrian-split-CP,0.8743455497382199,11.23909415773291,191,0.7071792519450031,False
12,True,occupancy_tercile,low,Mondrian-split-CP,0.7002583979328165,17.53136780689882,387,0.7071792519450031,False
12,True,occupancy_tercile,high,ACI,0.9725400457665904,11.600992043997195,437,0.7071792519450031,False
12,True,occupancy_tercile,mid,ACI,0.8429319371727748,12.593673826609686,191,0.7071792519450031,False
12,True,occupancy_tercile,low,ACI,0.8010335917312662,23.288467672962504,387,0.7071792519450031,False
12,True,occupancy_tercile,high,ToD-ACI,0.9267734553775744,5.905689833388913,437,0.7071792519450031,False
12,True,occupancy_tercile,mid,ToD-ACI,0.9267015706806283,16.392782631853315,191,0.7071792519450031,False
12,True,occupancy_tercile,low,ToD-ACI,0.8604651162790697,26.30135926323652,387,0.7071792519450031,False
12,True,random_5,r0,split-CP,0.822429906542056,13.802138888888923,214,0.06121431335981023,False
12,True,random_5,r3,split-CP,0.8341232227488151,13.802138888888924,211,0.06121431335981023,False
12,True,random_5,r2,split-CP,0.8214285714285714,13.80213888888892,224,0.06121431335981023,False
12,True,random_5,r4,split-CP,0.875,13.802138888888921,200,0.06121431335981023,False
12,True,random_5,r1,split-CP,0.8132530120481928,13.80213888888892,166,0.06121431335981023,False
12,True,random_5,r0,Mondrian-split-CP,0.8177570093457944,10.310159051574947,214,0.06121431335981023,False
12,True,random_5,r3,Mondrian-split-CP,0.8436018957345972,11.508704543744837,211,0.06121431335981023,False
12,True,random_5,r2,Mondrian-split-CP,0.8125,11.48623172949736,224,0.06121431335981023,False
12,True,random_5,r4,Mondrian-split-CP,0.87,10.170291375661384,200,0.06121431335981023,False
12,True,random_5,r1,Mondrian-split-CP,0.8253012048192772,11.038066735194752,166,0.06121431335981023,False
12,True,random_5,r0,ACI,0.8691588785046729,15.33055448488859,214,0.06121431335981023,False
12,True,random_5,r3,ACI,0.9146919431279621,16.804059806219758,211,0.06121431335981023,False
12,True,random_5,r2,ACI,0.8660714285714286,16.307262786568593,224,0.06121431335981023,False
12,True,random_5,r4,ACI,0.9,15.673994108391607,200,0.06121431335981023,False
12,True,random_5,r1,ACI,0.8614457831325302,17.3110918602259,166,0.06121431335981023,False
12,True,random_5,r0,ToD-ACI,0.8738317757009346,14.873092248137807,214,0.06121431335981023,False
12,True,random_5,r3,ToD-ACI,0.909952606635071,15.55079509550481,211,0.06121431335981023,False
12,True,random_5,r2,ToD-ACI,0.8839285714285714,15.998244348781176,224,0.06121431335981023,False
12,True,random_5,r4,ToD-ACI,0.94,15.232742337662335,200,0.06121431335981023,False
12,True,random_5,r1,ToD-ACI,0.9036144578313253,16.844694378524196,166,0.06121431335981023,False
13,True,time_of_day,night,split-CP,1.0,23.477277777777772,285,1.0,False
13,True,time_of_day,am_rush,split-CP,0.8802083333333334,23.477277777777772,192,1.0,False
13,True,time_of_day,midday,split-CP,0.796,23.477277777777775,250,1.0,False
13,True,time_of_day,pm_rush,split-CP,0.8654970760233918,23.477277777777772,171,1.0,False
13,True,time_of_day,evening,split-CP,1.0,23.477277777777783,117,1.0,False
13,True,time_of_day,night,Mondrian-split-CP,0.8070175438596491,1.0378730158729468,285,1.0,False
13,True,time_of_day,am_rush,Mondrian-split-CP,0.8645833333333334,21.260071428571443,192,1.0,False
13,True,time_of_day,midday,Mondrian-split-CP,0.916,36.112873015872985,250,1.0,False
13,True,time_of_day,pm_rush,Mondrian-split-CP,0.8538011695906432,22.13904232804238,171,1.0,False
13,True,time_of_day,evening,Mondrian-split-CP,0.9487179487179487,2.8277287157286537,117,1.0,False
13,True,time_of_day,night,ACI,0.8982456140350877,3.4557112052015557,285,1.0,False
13,True,time_of_day,am_rush,ACI,0.8020833333333334,19.65147100030563,192,1.0,False
13,True,time_of_day,midday,ACI,0.812,28.427692162578158,250,1.0,False
13,True,time_of_day,pm_rush,ACI,0.9122807017543859,29.006655785788816,171,1.0,False
13,True,time_of_day,evening,ACI,0.9658119658119658,4.096192579025902,117,1.0,False
13,True,time_of_day,night,ToD-ACI,0.8491228070175438,1.2725578997999947,285,1.0,False
13,True,time_of_day,am_rush,ToD-ACI,0.8697916666666666,25.474619826113308,192,1.0,False
13,True,time_of_day,midday,ToD-ACI,0.864,33.796100148148135,250,1.0,False
13,True,time_of_day,pm_rush,ToD-ACI,0.847953216374269,27.214766760475833,171,1.0,False
13,True,time_of_day,evening,ToD-ACI,0.8803418803418803,2.3215201352145667,117,1.0,False
13,True,day_of_week,Sat,split-CP,0.944,23.477277777777775,250,0.1528295627562024,False
13,True,day_of_week,Sun,split-CP,0.956,23.477277777777775,250,0.1528295627562024,False
13,True,day_of_week,Mon,split-CP,0.8854166666666666,23.477277777777772,288,0.1528295627562024,False
13,True,day_of_week,Tue,split-CP,0.8281938325991189,23.477277777777772,227,0.1528295627562024,False
13,True,day_of_week,Sat,Mondrian-split-CP,0.92,18.548670079846058,250,0.1528295627562024,False
13,True,day_of_week,Sun,Mondrian-split-CP,0.916,14.08581191341989,250,0.1528295627562024,False
13,True,day_of_week,Mon,Mondrian-split-CP,0.875,16.992160253326897,288,0.1528295627562024,False
13,True,day_of_week,Tue,Mondrian-split-CP,0.7533039647577092,19.69252697946528,227,0.1528295627562024,False
13,True,day_of_week,Sat,ACI,0.896,15.587305116402124,250,0.1528295627562024,False
13,True,day_of_week,Sun,ACI,0.88,10.907330735930733,250,0.1528295627562024,False
13,True,day_of_week,Mon,ACI,0.8611111111111112,18.172005086413066,288,0.1528295627562024,False
13,True,day_of_week,Tue,ACI,0.8370044052863436,23.995944534499586,227,0.1528295627562024,False
13,True,day_of_week,Sat,ToD-ACI,0.892,14.863528055796056,250,0.1528295627562024,False
13,True,day_of_week,Sun,ToD-ACI,0.872,11.499748428571417,250,0.1528295627562024,False
13,True,day_of_week,Mon,ToD-ACI,0.8333333333333334,19.83615539447049,288,0.1528295627562024,False
13,True,day_of_week,Tue,ToD-ACI,0.8458149779735683,27.861419128880573,227,0.1528295627562024,False
13,True,occupancy_tercile,high,split-CP,1.0,23.477277777777772,329,0.53856870603343,False
13,True,occupancy_tercile,mid,split-CP,0.9741379310344828,23.477277777777772,348,0.53856870603343,False
13,True,occupancy_tercile,low,split-CP,0.7396449704142012,23.477277777777772,338,0.53856870603343,False
13,True,occupancy_tercile,high,Mondrian-split-CP,0.9240121580547113,4.598586235783746,329,0.53856870603343,False
13,True,occupancy_tercile,mid,Mondrian-split-CP,0.867816091954023,17.714188375959917,348,0.53856870603343,False
13,True,occupancy_tercile,low,Mondrian-split-CP,0.8165680473372781,29.12749659528506,338,0.53856870603343,False
13,True,occupancy_tercile,high,ACI,0.8996960486322189,3.7754556905719503,329,0.53856870603343,False
13,True,occupancy_tercile,mid,ACI,0.8879310344827587,12.231646586624311,348,0.53856870603343,False
13,True,occupancy_tercile,low,ACI,0.8195266272189349,34.92762693182884,338,0.53856870603343,False
13,True,occupancy_tercile,high,ToD-ACI,0.8814589665653495,3.404461736338629,329,0.53856870603343,False
13,True,occupancy_tercile,mid,ToD-ACI,0.882183908045977,13.404365910058432,348,0.53856870603343,False
13,True,occupancy_tercile,low,ToD-ACI,0.8165680473372781,37.99818570709916,338,0.53856870603343,False
13,True,random_5,r0,split-CP,0.9158878504672897,23.47727777777778,214,0.06121431335981023,False
13,True,random_5,r3,split-CP,0.8767772511848341,23.477277777777775,211,0.06121431335981023,False
13,True,random_5,r2,split-CP,0.9017857142857143,23.477277777777772,224,0.06121431335981023,False
13,True,random_5,r4,split-CP,0.925,23.477277777777772,200,0.06121431335981023,False
13,True,random_5,r1,split-CP,0.9036144578313253,23.477277777777772,166,0.06121431335981023,False
13,True,random_5,r0,Mondrian-split-CP,0.8925233644859814,15.992637903287415,214,0.06121431335981023,False
13,True,random_5,r3,Mondrian-split-CP,0.8672985781990521,17.280030530992594,211,0.06121431335981023,False
13,True,random_5,r2,Mondrian-split-CP,0.8660714285714286,18.367259588873406,224,0.06121431335981023,False
13,True,random_5,r4,Mondrian-split-CP,0.85,16.64413377104375,200,0.06121431335981023,False
13,True,random_5,r1,Mondrian-split-CP,0.8674698795180723,18.138327832252504,166,0.06121431335981023,False
13,True,random_5,r0,ACI,0.8738317757009346,14.049199992245553,214,0.06121431335981023,False
13,True,random_5,r3,ACI,0.8767772511848341,18.326026522275317,211,0.06121431335981023,False
13,True,random_5,r2,ACI,0.8928571428571429,20.024160970354046,224,0.06121431335981023,False
13,True,random_5,r4,ACI,0.845,15.30152884800384,200,0.06121431335981023,False
13,True,random_5,r1,ACI,0.8493975903614458,17.380949492776306,166,0.06121431335981023,False
13,True,random_5,r0,ToD-ACI,0.8598130841121495,15.94707545133129,214,0.06121431335981023,False
13,True,random_5,r3,ToD-ACI,0.8625592417061612,20.259469268400533,211,0.06121431335981023,False
13,True,random_5,r2,ToD-ACI,0.8705357142857143,20.482335730820093,224,0.06121431335981023,False
13,True,random_5,r4,ToD-ACI,0.87,16.296389327801823,200,0.06121431335981023,False
13,True,random_5,r1,ToD-ACI,0.8313253012048193,18.635125213697496,166,0.06121431335981023,False
14,True,time_of_day,night,split-CP,0.9052631578947369,22.41163564213565,285,1.0,False
14,True,time_of_day,am_rush,split-CP,0.9739583333333334,22.41163564213565,192,1.0,False
14,True,time_of_day,midday,split-CP,0.816,22.411635642135654,250,1.0,False
14,True,time_of_day,pm_rush,split-CP,0.8596491228070176,22.411635642135654,171,1.0,False
14,True,time_of_day,evening,split-CP,0.8461538461538461,22.119630089046755,117,1.0,False
14,True,time_of_day,night,Mondrian-split-CP,0.7578947368421053,13.83247835497832,285,1.0,False
14,True,time_of_day,am_rush,Mondrian-split-CP,0.9322916666666666,13.12057936507938,192,1.0,False
14,True,time_of_day,midday,Mondrian-split-CP,0.856,25.836759259259246,250,1.0,False
14,True,time_of_day,pm_rush,Mondrian-split-CP,0.8947368421052632,24.444246031746044,171,1.0,False
14,True,time_of_day,evening,Mondrian-split-CP,0.9316239316239316,28.927658170533164,117,1.0,False
14,True,time_of_day,night,ACI,0.9473684210526315,25.01157060749517,285,1.0,False
14,True,time_of_day,am_rush,ACI,0.9739583333333334,19.459665814894986,192,1.0,False
14,True,time_of_day,midday,ACI,0.788,21.11935301731602,250,1.0,False
14,True,time_of_day,pm_rush,ACI,0.9298245614035088,30.271410551490963,171,1.0,False
14,True,time_of_day,evening,ACI,0.8461538461538461,26.395503597225826,117,1.0,False
14,True,time_of_day,night,ToD-ACI,0.9228070175438596,23.994430093330973,285,1.0,False
14,True,time_of_day,am_rush,ToD-ACI,0.9010416666666666,15.61572733410493,192,1.0,False
14,True,time_of_day,midday,ToD-ACI,0.9,32.85459438624338,250,1.0,False
14,True,time_of_day,pm_rush,ToD-ACI,0.9005847953216374,29.084159950240362,171,1.0,False
