arm,dataset,facility_id,horizon,level,method,PICP,MPIW,Winkler,picp_lo,picp_hi,n_test,dynamic,degenerate,cal_score_max,status
A3_v2_daychunk,belgrade,4,y_t+15min,0.9,EnbPI,0.930049261083744,23.75787299293602,31.989731261787146,0.9057539682539684,0.9553571428571428,1015,True,False,45.60462896825397,ok
A3_v2_daychunk,belgrade,4,y_t+15min,0.9,AgACI-style,0.9152709359605912,19.93277133693727,30.9711556846322,0.8938492063492064,0.939484126984127,1015,True,False,45.60462896825397,ok
A3_v2_daychunk,belgrade,4,y_t+15min,0.9,NGBoost,0.7408866995073892,11.855651219330994,30.08560872146135,0.7003968253968254,0.7797619047619048,1015,True,False,45.60462896825397,ok
A3_v2_daychunk,belgrade,4,y_t+15min,0.9,NGBoost-conformal,0.9369458128078818,19.68481706163275,27.766216735998608,0.9146825396825397,0.9593253968253967,1015,True,False,45.60462896825397,ok
A3_v2_daychunk,belgrade,4,y_t+15min,0.9,ACI-crosscheck,0.896551724137931,19.62927553656433,32.70979830826445,0.8630952380952381,0.9285714285714286,1015,True,False,45.60462896825397,ok
A12_v1_paired,belgrade,2,y_t+15min,0.9,EnbPI-oldchunk,0.918467583497053,18.654682754587373,24.67203133562677,0.8888888888888888,0.9444444444444444,1018,True,False,28.263079184704225,ok
A12_v1_paired,belgrade,2,y_t+15min,0.9,EnbPI-daychunk,0.9223968565815324,18.83914134189536,24.61145078964709,0.8938492063492064,0.9464285714285714,1018,True,False,28.263079184704225,ok
A12_v1_paired,belgrade,3,y_t+15min,0.9,EnbPI-oldchunk,0.9155206286836935,18.016645204586865,27.35991994599865,0.875,0.9474206349206348,1018,True,False,22.38488492063492,ok
A12_v1_paired,belgrade,3,y_t+15min,0.9,EnbPI-daychunk,0.9155206286836935,18.155208521770746,27.40661293759126,0.875,0.9474206349206348,1018,True,False,22.38488492063492,ok
A12_v1_paired,belgrade,4,y_t+15min,0.9,EnbPI-oldchunk,0.9302554027504912,23.43850734051389,31.59185176295651,0.9057539682539684,0.9553571428571428,1018,True,False,45.8512996031746,ok
