experiment,unit,statistic,before,after,delta,changed
EXP-017/019 core headline,belgrade | y_t+15min | ACI,PICP,0.8929243170622481,0.8912502932207366,-0.001674023841511496,True
EXP-017/019 core headline,belgrade | y_t+15min | ACI,std,0.0108880160865863,0.0077292897170328,-0.0031587263695534995,True
EXP-017/019 core headline,belgrade | y_t+15min | ACI,MPIW,15.967858052164535,14.561510273738133,-1.4063477784264027,True
EXP-017/019 core headline,belgrade | y_t+15min | ACI,Winkler,24.23333831648895,22.446972928436885,-1.7863653880520651,True
EXP-017/019 core headline,belgrade | y_t+15min | ACI,ci_contains,0.9090909090909092,0.9523809523809524,0.04329004329004327,True
EXP-017/019 core headline,belgrade | y_t+15min | ACI,safe,0.0454545454545454,0.0,-0.0454545454545454,True
EXP-017/019 core headline,belgrade | y_t+15min | ACI,n,22.0,21.0,-1.0,True
EXP-017/019 core headline,belgrade | y_t+15min | ACQR,PICP,0.8931482310792657,0.8940182969739622,0.0008700658946965145,True
EXP-017/019 core headline,belgrade | y_t+15min | ACQR,std,0.0065896476958556,0.005301659261169,-0.0012879884346866004,True
EXP-017/019 core headline,belgrade | y_t+15min | ACQR,MPIW,13.14680215819858,12.910131949185327,-0.23667020901325309,True
EXP-017/019 core headline,belgrade | y_t+15min | ACQR,Winkler,19.790467273355087,19.340870296876624,-0.44959697647846397,True
EXP-017/019 core headline,belgrade | y_t+15min | ACQR,ci_contains,0.9545454545454546,0.9523809523809524,-0.0021645021645021467,True
EXP-017/019 core headline,belgrade | y_t+15min | ACQR,safe,0.0,0.0,0.0,False
EXP-017/019 core headline,belgrade | y_t+15min | ACQR,n,22.0,21.0,-1.0,True
EXP-017/019 core headline,belgrade | y_t+15min | CQR,PICP,0.8992834751455441,0.8994604738447103,0.0001769986991662087,True
EXP-017/019 core headline,belgrade | y_t+15min | CQR,std,0.0282172582442106,0.028901568412439,0.000684310168228397,True
EXP-017/019 core headline,belgrade | y_t+15min | CQR,MPIW,12.503308616769106,12.195498183785968,-0.30781043298313726,True
EXP-017/019 core headline,belgrade | y_t+15min | CQR,Winkler,20.09686248984664,19.62627404422272,-0.4705884456239211,True
EXP-017/019 core headline,belgrade | y_t+15min | CQR,ci_contains,0.7727272727272727,0.7619047619047619,-0.010822510822510845,True
EXP-017/019 core headline,belgrade | y_t+15min | CQR,safe,0.3636363636363636,0.3809523809523809,0.017316017316017285,True
EXP-017/019 core headline,belgrade | y_t+15min | CQR,n,22.0,21.0,-1.0,True
EXP-017/019 core headline,belgrade | y_t+15min | split-CP,PICP,0.8992386923421404,0.9008210180623974,0.0015823257202570717,True
EXP-017/019 core headline,belgrade | y_t+15min | split-CP,std,0.0408239734523081,0.0411350205498103,0.00031104709750220255,True
EXP-017/019 core headline,belgrade | y_t+15min | split-CP,MPIW,16.77435100593954,14.869490181837088,-1.9048608241024514,True
EXP-017/019 core headline,belgrade | y_t+15min | split-CP,Winkler,26.82656629355864,23.925942620107836,-2.900623673450802,True
EXP-017/019 core headline,belgrade | y_t+15min | split-CP,ci_contains,0.6363636363636364,0.6190476190476191,-0.017316017316017285,True
EXP-017/019 core headline,belgrade | y_t+15min | split-CP,safe,0.4090909090909091,0.4285714285714285,0.019480519480519376,True
EXP-017/019 core headline,belgrade | y_t+15min | split-CP,n,22.0,21.0,-1.0,True
EXP-017/019 core headline,birmingham | y_t+60min | ACI,PICP,0.8889896755270572,0.8889896755270572,0.0,False
EXP-017/019 core headline,birmingham | y_t+60min | ACI,std,0.0154724012653765,0.0154724012653765,0.0,False
EXP-017/019 core headline,birmingham | y_t+60min | ACI,MPIW,131.55425297545514,131.55425297545514,0.0,False
EXP-017/019 core headline,birmingham | y_t+60min | ACI,Winkler,175.3088318593743,175.3088318593743,0.0,False
EXP-017/019 core headline,birmingham | y_t+60min | ACI,ci_contains,1.0,1.0,0.0,False
EXP-017/019 core headline,birmingham | y_t+60min | ACI,safe,0.0357142857142857,0.0357142857142857,0.0,False
EXP-017/019 core headline,birmingham | y_t+60min | ACI,n,28.0,28.0,0.0,False
EXP-017/019 core headline,birmingham | y_t+60min | ACQR,PICP,0.8927995800852744,0.8927995800852744,0.0,False
EXP-017/019 core headline,birmingham | y_t+60min | ACQR,std,0.0234496404887133,0.0234496404887133,0.0,False
EXP-017/019 core headline,birmingham | y_t+60min | ACQR,MPIW,139.22077292937573,139.22077292937573,0.0,False
EXP-017/019 core headline,birmingham | y_t+60min | ACQR,Winkler,176.2771307337063,176.2771307337063,0.0,False
EXP-017/019 core headline,birmingham | y_t+60min | ACQR,ci_contains,0.8928571428571429,0.8928571428571429,0.0,False
EXP-017/019 core headline,birmingham | y_t+60min | ACQR,safe,0.1071428571428571,0.1071428571428571,0.0,False
EXP-017/019 core headline,birmingham | y_t+60min | ACQR,n,28.0,28.0,0.0,False
EXP-017/019 core headline,birmingham | y_t+60min | CQR,PICP,0.9021100120074138,0.9021100120074138,0.0,False
EXP-017/019 core headline,birmingham | y_t+60min | CQR,std,0.041698906734115,0.041698906734115,0.0,False
EXP-017/019 core headline,birmingham | y_t+60min | CQR,MPIW,135.28222430344965,135.28222430344965,0.0,False
EXP-017/019 core headline,birmingham | y_t+60min | CQR,Winkler,172.66008590461453,172.66008590461453,0.0,False
EXP-017/019 core headline,birmingham | y_t+60min | CQR,ci_contains,0.75,0.75,0.0,False
EXP-017/019 core headline,birmingham | y_t+60min | CQR,safe,0.25,0.25,0.0,False
EXP-017/019 core headline,birmingham | y_t+60min | CQR,n,28.0,28.0,0.0,False
EXP-017/019 core headline,birmingham | y_t+60min | split-CP,PICP,0.9065820611511572,0.9065820611511572,0.0,False
EXP-017/019 core headline,birmingham | y_t+60min | split-CP,std,0.0513299966694288,0.0513299966694288,0.0,False
EXP-017/019 core headline,birmingham | y_t+60min | split-CP,MPIW,134.4303212610802,134.4303212610802,0.0,False
EXP-017/019 core headline,birmingham | y_t+60min | split-CP,Winkler,175.36078089923163,175.36078089923163,0.0,False
EXP-017/019 core headline,birmingham | y_t+60min | split-CP,ci_contains,0.7142857142857143,0.7142857142857143,0.0,False
EXP-017/019 core headline,birmingham | y_t+60min | split-CP,safe,0.25,0.25,0.0,False
EXP-017/019 core headline,birmingham | y_t+60min | split-CP,n,28.0,28.0,0.0,False
EXP-025 E3 baselines,belgrade | y_t+15min | 0.9 | ACI-crosscheck,n_facilities,22.0,21.0,-1.0,True
EXP-025 E3 baselines,belgrade | y_t+15min | 0.9 | ACI-crosscheck,mean_PICP,0.8929,0.8913,-0.0016000000000000458,True
EXP-025 E3 baselines,belgrade | y_t+15min | 0.9 | ACI-crosscheck,sd_PICP,0.0109,0.0077,-0.0031999999999999997,True
EXP-025 E3 baselines,belgrade | y_t+15min | 0.9 | ACI-crosscheck,mean_MPIW,15.9679,14.5615,-1.4063999999999997,True
EXP-025 E3 baselines,belgrade | y_t+15min | 0.9 | ACI-crosscheck,mean_Winkler,24.2333,22.447,-1.7863000000000007,True
EXP-025 E3 baselines,belgrade | y_t+15min | 0.9 | ACI-crosscheck,frac_below_0p90,0.9091,0.9524,0.043300000000000005,True
EXP-025 E3 baselines,belgrade | y_t+15min | 0.9 | ACI-crosscheck,worst_facility_PICP,0.869,0.869,0.0,False
EXP-025 E3 baselines,belgrade | y_t+15min | 0.9 | AgACI-style,n_facilities,22.0,21.0,-1.0,True
EXP-025 E3 baselines,belgrade | y_t+15min | 0.9 | AgACI-style,mean_PICP,0.9129,0.9113,-0.0016000000000000458,True
EXP-025 E3 baselines,belgrade | y_t+15min | 0.9 | AgACI-style,sd_PICP,0.0103,0.0069,-0.0034000000000000002,True
EXP-025 E3 baselines,belgrade | y_t+15min | 0.9 | AgACI-style,mean_MPIW,15.2068,14.4593,-0.7474999999999987,True
EXP-025 E3 baselines,belgrade | y_t+15min | 0.9 | AgACI-style,mean_Winkler,22.0079,20.9828,-1.0250999999999983,True
EXP-025 E3 baselines,belgrade | y_t+15min | 0.9 | AgACI-style,frac_below_0p90,0.0455,0.0476,0.0021000000000000046,True
EXP-025 E3 baselines,belgrade | y_t+15min | 0.9 | AgACI-style,worst_facility_PICP,0.8985,0.8985,0.0,False
EXP-025 E3 baselines,belgrade | y_t+15min | 0.9 | AgACI-style,archived_mean_PICP,0.933,0.933,0.0,False
EXP-025 E3 baselines,belgrade | y_t+15min | 0.9 | AgACI-style,archived_sd_PICP,0.009,0.009,0.0,False
EXP-025 E3 baselines,belgrade | y_t+15min | 0.9 | EnbPI,n_facilities,22.0,21.0,-1.0,True
EXP-025 E3 baselines,belgrade | y_t+15min | 0.9 | EnbPI,mean_PICP,0.8916,0.9024,0.010800000000000032,True
EXP-025 E3 baselines,belgrade | y_t+15min | 0.9 | EnbPI,sd_PICP,0.0607,0.034,-0.026699999999999995,True
EXP-025 E3 baselines,belgrade | y_t+15min | 0.9 | EnbPI,mean_MPIW,16.1659,15.3825,-0.7834000000000003,True
EXP-025 E3 baselines,belgrade | y_t+15min | 0.9 | EnbPI,mean_Winkler,28.2023,23.7471,-4.455200000000001,True
EXP-025 E3 baselines,belgrade | y_t+15min | 0.9 | EnbPI,frac_below_0p90,0.4091,0.381,-0.028100000000000014,True
EXP-025 E3 baselines,belgrade | y_t+15min | 0.9 | EnbPI,worst_facility_PICP,0.664,0.801,0.137,True
EXP-025 E3 baselines,belgrade | y_t+15min | 0.9 | EnbPI,archived_mean_PICP,0.8874,0.8874,0.0,False
EXP-025 E3 baselines,belgrade | y_t+15min | 0.9 | EnbPI,archived_sd_PICP,0.068,0.068,0.0,False
EXP-025 E3 baselines,belgrade | y_t+15min | 0.9 | NGBoost,n_facilities,22.0,21.0,-1.0,True
EXP-025 E3 baselines,belgrade | y_t+15min | 0.9 | NGBoost,mean_PICP,0.7597,0.7736,0.013899999999999912,True
EXP-025 E3 baselines,belgrade | y_t+15min | 0.9 | NGBoost,sd_PICP,0.0859,0.0573,-0.028600000000000007,True
EXP-025 E3 baselines,belgrade | y_t+15min | 0.9 | NGBoost,mean_MPIW,8.4957,8.4099,-0.08579999999999899,True
EXP-025 E3 baselines,belgrade | y_t+15min | 0.9 | NGBoost,mean_Winkler,28.0317,22.0401,-5.991600000000002,True
EXP-025 E3 baselines,belgrade | y_t+15min | 0.9 | NGBoost,frac_below_0p90,1.0,1.0,0.0,False
EXP-025 E3 baselines,belgrade | y_t+15min | 0.9 | NGBoost,worst_facility_PICP,0.468,0.6591,0.1911,True
EXP-025 E3 baselines,belgrade | y_t+15min | 0.9 | NGBoost,archived_mean_PICP,0.76,0.76,0.0,False
EXP-025 E3 baselines,belgrade | y_t+15min | 0.9 | NGBoost,archived_sd_PICP,0.0867,0.0867,0.0,False
EXP-025 E3 baselines,belgrade | y_t+15min | 0.9 | NGBoost-conformal,n_facilities,22.0,21.0,-1.0,True
EXP-025 E3 baselines,belgrade | y_t+15min | 0.9 | NGBoost-conformal,mean_PICP,0.887,0.8917,0.0047000000000000375,True
EXP-025 E3 baselines,belgrade | y_t+15min | 0.9 | NGBoost-conformal,sd_PICP,0.0434,0.0382,-0.005200000000000003,True
EXP-025 E3 baselines,belgrade | y_t+15min | 0.9 | NGBoost-conformal,mean_MPIW,12.0805,11.8777,-0.20279999999999987,True
EXP-025 E3 baselines,belgrade | y_t+15min | 0.9 | NGBoost-conformal,mean_Winkler,25.1949,19.8879,-5.307000000000002,True
EXP-025 E3 baselines,belgrade | y_t+15min | 0.9 | NGBoost-conformal,frac_below_0p90,0.5455,0.5238,-0.02169999999999994,True
EXP-025 E3 baselines,belgrade | y_t+15min | 0.9 | NGBoost-conformal,worst_facility_PICP,0.7872,0.8089,0.02169999999999994,True
EXP-025 E3 baselines,birmingham | y_t+60min | 0.9 | ACI-crosscheck,n_facilities,28.0,28.0,0.0,False
EXP-025 E3 baselines,birmingham | y_t+60min | 0.9 | ACI-crosscheck,mean_PICP,0.889,0.889,0.0,False
EXP-025 E3 baselines,birmingham | y_t+60min | 0.9 | ACI-crosscheck,sd_PICP,0.0155,0.0155,0.0,False
EXP-025 E3 baselines,birmingham | y_t+60min | 0.9 | ACI-crosscheck,mean_MPIW,131.5543,131.5543,0.0,False
EXP-025 E3 baselines,birmingham | y_t+60min | 0.9 | ACI-crosscheck,mean_Winkler,175.3088,175.3088,0.0,False
EXP-025 E3 baselines,birmingham | y_t+60min | 0.9 | ACI-crosscheck,frac_below_0p90,0.8571,0.8571,0.0,False
EXP-025 E3 baselines,birmingham | y_t+60min | 0.9 | ACI-crosscheck,worst_facility_PICP,0.8659,0.8659,0.0,False
EXP-025 E3 baselines,birmingham | y_t+60min | 0.9 | AgACI-style,n_facilities,28.0,28.0,0.0,False
EXP-025 E3 baselines,birmingham | y_t+60min | 0.9 | AgACI-style,mean_PICP,0.8977,0.8977,0.0,False
EXP-025 E3 baselines,birmingham | y_t+60min | 0.9 | AgACI-style,sd_PICP,0.0144,0.0144,0.0,False
EXP-025 E3 baselines,birmingham | y_t+60min | 0.9 | AgACI-style,mean_MPIW,130.8588,130.8588,0.0,False
EXP-025 E3 baselines,birmingham | y_t+60min | 0.9 | AgACI-style,mean_Winkler,171.0261,171.0261,0.0,False
EXP-025 E3 baselines,birmingham | y_t+60min | 0.9 | AgACI-style,frac_below_0p90,0.6429,0.6429,0.0,False
EXP-025 E3 baselines,birmingham | y_t+60min | 0.9 | AgACI-style,worst_facility_PICP,0.8707,0.8707,0.0,False
EXP-025 E3 baselines,birmingham | y_t+60min | 0.9 | AgACI-style,archived_mean_PICP,0.9066,0.9066,0.0,False
EXP-025 E3 baselines,birmingham | y_t+60min | 0.9 | AgACI-style,archived_sd_PICP,0.0199,0.0199,0.0,False
EXP-025 E3 baselines,birmingham | y_t+60min | 0.9 | EnbPI,n_facilities,28.0,28.0,0.0,False
EXP-025 E3 baselines,birmingham | y_t+60min | 0.9 | EnbPI,mean_PICP,0.8413,0.8413,0.0,False
EXP-025 E3 baselines,birmingham | y_t+60min | 0.9 | EnbPI,sd_PICP,0.0802,0.0802,0.0,False
EXP-025 E3 baselines,birmingham | y_t+60min | 0.9 | EnbPI,mean_MPIW,104.0054,104.0054,0.0,False
EXP-025 E3 baselines,birmingham | y_t+60min | 0.9 | EnbPI,mean_Winkler,178.5533,178.5533,0.0,False
EXP-025 E3 baselines,birmingham | y_t+60min | 0.9 | EnbPI,frac_below_0p90,0.7143,0.7143,0.0,False
EXP-025 E3 baselines,birmingham | y_t+60min | 0.9 | EnbPI,worst_facility_PICP,0.7121,0.7121,0.0,False
EXP-025 E3 baselines,birmingham | y_t+60min | 0.9 | EnbPI,archived_mean_PICP,0.8448,0.8448,0.0,False
EXP-025 E3 baselines,birmingham | y_t+60min | 0.9 | EnbPI,archived_sd_PICP,0.0782,0.0782,0.0,False
EXP-025 E3 baselines,birmingham | y_t+60min | 0.9 | NGBoost,n_facilities,28.0,28.0,0.0,False
EXP-025 E3 baselines,birmingham | y_t+60min | 0.9 | NGBoost,mean_PICP,0.3722,0.3722,0.0,False
EXP-025 E3 baselines,birmingham | y_t+60min | 0.9 | NGBoost,sd_PICP,0.1474,0.1474,0.0,False
EXP-025 E3 baselines,birmingham | y_t+60min | 0.9 | NGBoost,mean_MPIW,28.9842,28.9842,0.0,False
EXP-025 E3 baselines,birmingham | y_t+60min | 0.9 | NGBoost,mean_Winkler,408.702,408.702,0.0,False
EXP-025 E3 baselines,birmingham | y_t+60min | 0.9 | NGBoost,frac_below_0p90,1.0,1.0,0.0,False
EXP-025 E3 baselines,birmingham | y_t+60min | 0.9 | NGBoost,worst_facility_PICP,0.1185,0.1185,0.0,False
EXP-025 E3 baselines,birmingham | y_t+60min | 0.9 | NGBoost,archived_mean_PICP,0.3837,0.3837,0.0,False
EXP-025 E3 baselines,birmingham | y_t+60min | 0.9 | NGBoost,archived_sd_PICP,0.1575,0.1575,0.0,False
EXP-025 E3 baselines,birmingham | y_t+60min | 0.9 | NGBoost-conformal,n_facilities,28.0,28.0,0.0,False
EXP-025 E3 baselines,birmingham | y_t+60min | 0.9 | NGBoost-conformal,mean_PICP,0.9014,0.9014,0.0,False
EXP-025 E3 baselines,birmingham | y_t+60min | 0.9 | NGBoost-conformal,sd_PICP,0.0488,0.0488,0.0,False
EXP-025 E3 baselines,birmingham | y_t+60min | 0.9 | NGBoost-conformal,mean_MPIW,134.5161,134.5161,0.0,False
EXP-025 E3 baselines,birmingham | y_t+60min | 0.9 | NGBoost-conformal,mean_Winkler,175.7273,175.7273,0.0,False
EXP-025 E3 baselines,birmingham | y_t+60min | 0.9 | NGBoost-conformal,frac_below_0p90,0.4643,0.4643,0.0,False
EXP-025 E3 baselines,birmingham | y_t+60min | 0.9 | NGBoost-conformal,worst_facility_PICP,0.8175,0.8175,0.0,False
EXP-020 base learners,GradBoost | 0.9 | ACI,MAE,3.58,3.3,-0.28000000000000025,True
EXP-020 base learners,GradBoost | 0.9 | ACI,meanPICP,0.8924,0.8923,-9.999999999998899e-05,True
EXP-020 base learners,GradBoost | 0.9 | ACI,stdPICP,0.0049,0.005,0.00010000000000000026,True
EXP-020 base learners,GradBoost | 0.9 | ACI,MPIW,15.71,15.34,-0.370000000000001,True
EXP-020 base learners,GradBoost | 0.9 | ACI,Winkler,24.06,23.33,-0.7300000000000004,True
EXP-020 base learners,GradBoost | 0.9 | ACI,n_facilities,22.0,21.0,-1.0,True
EXP-020 base learners,GradBoost | 0.9 | ACI,median_gamma,0.02,0.02,0.0,False
EXP-020 base learners,GradBoost | 0.9 | split-CP,MAE,3.58,3.3,-0.28000000000000025,True
EXP-020 base learners,GradBoost | 0.9 | split-CP,meanPICP,0.8992,0.9013,0.0020999999999999908,True
EXP-020 base learners,GradBoost | 0.9 | split-CP,stdPICP,0.041,0.0408,-0.0001999999999999988,True
EXP-020 base learners,GradBoost | 0.9 | split-CP,MPIW,16.96,15.77,-1.1900000000000013,True
EXP-020 base learners,GradBoost | 0.9 | split-CP,Winkler,27.6,25.14,-2.460000000000001,True
EXP-020 base learners,GradBoost | 0.9 | split-CP,n_facilities,22.0,21.0,-1.0,True
EXP-020 base learners,GradBoost | 0.95 | ACI,MAE,3.58,3.3,-0.28000000000000025,True
EXP-020 base learners,GradBoost | 0.95 | ACI,meanPICP,0.9451,0.9441,-0.0010000000000000009,True
EXP-020 base learners,GradBoost | 0.95 | ACI,stdPICP,0.0067,0.0049,-0.0018000000000000004,True
EXP-020 base learners,GradBoost | 0.95 | ACI,MPIW,21.87,20.35,-1.5199999999999996,True
EXP-020 base learners,GradBoost | 0.95 | ACI,Winkler,31.9,29.69,-2.2099999999999973,True
EXP-020 base learners,GradBoost | 0.95 | ACI,n_facilities,22.0,21.0,-1.0,True
EXP-020 base learners,GradBoost | 0.95 | ACI,median_gamma,0.01,0.01,0.0,False
EXP-020 base learners,GradBoost | 0.95 | split-CP,MAE,3.58,3.3,-0.28000000000000025,True
EXP-020 base learners,GradBoost | 0.95 | split-CP,meanPICP,0.9455,0.9461,0.0006000000000000449,True
EXP-020 base learners,GradBoost | 0.95 | split-CP,stdPICP,0.0308,0.0313,0.0005000000000000004,True
EXP-020 base learners,GradBoost | 0.95 | split-CP,MPIW,22.46,20.83,-1.6300000000000026,True
EXP-020 base learners,GradBoost | 0.95 | split-CP,Winkler,34.03,31.61,-2.4200000000000017,True
EXP-020 base learners,GradBoost | 0.95 | split-CP,n_facilities,22.0,21.0,-1.0,True
EXP-020 base learners,RandomForest | 0.9 | ACI,MAE,3.4,3.06,-0.33999999999999986,True
EXP-020 base learners,RandomForest | 0.9 | ACI,meanPICP,0.8929,0.8913,-0.0016000000000000458,True
EXP-020 base learners,RandomForest | 0.9 | ACI,stdPICP,0.0106,0.0075,-0.0031000000000000003,True
EXP-020 base learners,RandomForest | 0.9 | ACI,MPIW,15.97,14.56,-1.4100000000000001,True
EXP-020 base learners,RandomForest | 0.9 | ACI,Winkler,24.23,22.45,-1.7800000000000011,True
EXP-020 base learners,RandomForest | 0.9 | ACI,n_facilities,22.0,21.0,-1.0,True
EXP-020 base learners,RandomForest | 0.9 | ACI,median_gamma,0.02,0.02,0.0,False
EXP-020 base learners,RandomForest | 0.9 | split-CP,MAE,3.4,3.06,-0.33999999999999986,True
EXP-020 base learners,RandomForest | 0.9 | split-CP,meanPICP,0.8992,0.9008,0.0016000000000000458,True
EXP-020 base learners,RandomForest | 0.9 | split-CP,stdPICP,0.0399,0.0401,0.0001999999999999988,True
EXP-020 base learners,RandomForest | 0.9 | split-CP,MPIW,16.77,14.87,-1.9000000000000004,True
EXP-020 base learners,RandomForest | 0.9 | split-CP,Winkler,26.83,23.93,-2.8999999999999986,True
EXP-020 base learners,RandomForest | 0.9 | split-CP,n_facilities,22.0,21.0,-1.0,True
EXP-020 base learners,RandomForest | 0.95 | ACI,MAE,3.4,3.06,-0.33999999999999986,True
EXP-020 base learners,RandomForest | 0.95 | ACI,meanPICP,0.9447,0.9437,-0.0010000000000000009,True
EXP-020 base learners,RandomForest | 0.95 | ACI,stdPICP,0.0079,0.0066,-0.0013000000000000008,True
EXP-020 base learners,RandomForest | 0.95 | ACI,MPIW,21.19,19.47,-1.7200000000000024,True
EXP-020 base learners,RandomForest | 0.95 | ACI,Winkler,30.64,28.27,-2.370000000000001,True
EXP-020 base learners,RandomForest | 0.95 | ACI,n_facilities,22.0,21.0,-1.0,True
EXP-020 base learners,RandomForest | 0.95 | ACI,median_gamma,0.02,0.02,0.0,False
EXP-020 base learners,RandomForest | 0.95 | split-CP,MAE,3.4,3.06,-0.33999999999999986,True
EXP-020 base learners,RandomForest | 0.95 | split-CP,meanPICP,0.9463,0.944,-0.0023000000000000798,True
EXP-020 base learners,RandomForest | 0.95 | split-CP,stdPICP,0.0358,0.035,-0.0007999999999999952,True
EXP-020 base learners,RandomForest | 0.95 | split-CP,MPIW,22.24,19.52,-2.719999999999999,True
EXP-020 base learners,RandomForest | 0.95 | split-CP,Winkler,33.42,30.59,-2.830000000000002,True
EXP-020 base learners,RandomForest | 0.95 | split-CP,n_facilities,22.0,21.0,-1.0,True
EXP-020 base learners,Ridge(linear) | 0.9 | ACI,MAE,3.42,3.33,-0.08999999999999986,True
EXP-020 base learners,Ridge(linear) | 0.9 | ACI,meanPICP,0.888,0.8902,0.0021999999999999797,True
EXP-020 base learners,Ridge(linear) | 0.9 | ACI,stdPICP,0.0126,0.0079,-0.004699999999999999,True
EXP-020 base learners,Ridge(linear) | 0.9 | ACI,MPIW,15.53,15.01,-0.5199999999999996,True
EXP-020 base learners,Ridge(linear) | 0.9 | ACI,Winkler,23.95,23.08,-0.870000000000001,True
EXP-020 base learners,Ridge(linear) | 0.9 | ACI,n_facilities,22.0,21.0,-1.0,True
EXP-020 base learners,Ridge(linear) | 0.9 | ACI,median_gamma,0.02,0.02,0.0,False
EXP-020 base learners,Ridge(linear) | 0.9 | split-CP,MAE,3.42,3.33,-0.08999999999999986,True
EXP-020 base learners,Ridge(linear) | 0.9 | split-CP,meanPICP,0.8835,0.9048,0.021300000000000097,True
EXP-020 base learners,Ridge(linear) | 0.9 | split-CP,stdPICP,0.103,0.0338,-0.0692,True
EXP-020 base learners,Ridge(linear) | 0.9 | split-CP,MPIW,15.59,15.96,0.370000000000001,True
EXP-020 base learners,Ridge(linear) | 0.9 | split-CP,Winkler,25.7,24.54,-1.1600000000000001,True
EXP-020 base learners,Ridge(linear) | 0.9 | split-CP,n_facilities,22.0,21.0,-1.0,True
EXP-020 base learners,Ridge(linear) | 0.95 | ACI,MAE,3.42,3.33,-0.08999999999999986,True
EXP-020 base learners,Ridge(linear) | 0.95 | ACI,meanPICP,0.9401,0.9419,0.0017999999999999128,True
EXP-020 base learners,Ridge(linear) | 0.95 | ACI,stdPICP,0.0111,0.0077,-0.0034000000000000002,True
EXP-020 base learners,Ridge(linear) | 0.95 | ACI,MPIW,19.82,19.66,-0.16000000000000014,True
EXP-020 base learners,Ridge(linear) | 0.95 | ACI,Winkler,30.28,29.22,-1.0600000000000023,True
EXP-020 base learners,Ridge(linear) | 0.95 | ACI,n_facilities,22.0,21.0,-1.0,True
EXP-020 base learners,Ridge(linear) | 0.95 | ACI,median_gamma,0.02,0.02,0.0,False
EXP-020 base learners,Ridge(linear) | 0.95 | split-CP,MAE,3.42,3.33,-0.08999999999999986,True
EXP-020 base learners,Ridge(linear) | 0.95 | split-CP,meanPICP,0.9386,0.9464,0.007800000000000029,True
EXP-020 base learners,Ridge(linear) | 0.95 | split-CP,stdPICP,0.0446,0.0272,-0.017400000000000002,True
EXP-020 base learners,Ridge(linear) | 0.95 | split-CP,MPIW,20.49,20.86,0.370000000000001,True
EXP-020 base learners,Ridge(linear) | 0.95 | split-CP,Winkler,31.61,30.99,-0.620000000000001,True
EXP-020 base learners,Ridge(linear) | 0.95 | split-CP,n_facilities,22.0,21.0,-1.0,True
EXP-021 time-of-day,ACI | bucket(pooled over facilities) | am_rush,PICP,0.8333,0.8276,-0.005700000000000038,True
EXP-021 time-of-day,ACI | bucket(pooled over facilities) | am_rush,MPIW,13.4,11.58,-1.8200000000000003,True
EXP-021 time-of-day,ACI | bucket(pooled over facilities) | am_rush,n_cells,22.0,21.0,-1.0,True
EXP-021 time-of-day,ACI | bucket(pooled over facilities) | am_rush,n_obs,4224.0,4032.0,-192.0,True
EXP-021 time-of-day,ACI | bucket(pooled over facilities) | evening,PICP,0.9503,0.9479,-0.0024000000000000687,True
EXP-021 time-of-day,ACI | bucket(pooled over facilities) | evening,MPIW,16.61,15.05,-1.5599999999999987,True
EXP-021 time-of-day,ACI | bucket(pooled over facilities) | evening,n_cells,22.0,21.0,-1.0,True
EXP-021 time-of-day,ACI | bucket(pooled over facilities) | evening,n_obs,2574.0,2457.0,-117.0,True
EXP-021 time-of-day,ACI | bucket(pooled over facilities) | midday,PICP,0.8375,0.8326,-0.0049000000000000155,True
EXP-021 time-of-day,ACI | bucket(pooled over facilities) | midday,MPIW,16.86,16.01,-0.8499999999999979,True
EXP-021 time-of-day,ACI | bucket(pooled over facilities) | midday,n_cells,22.0,21.0,-1.0,True
EXP-021 time-of-day,ACI | bucket(pooled over facilities) | midday,n_obs,5500.0,5250.0,-250.0,True
EXP-021 time-of-day,ACI | bucket(pooled over facilities) | night,PICP,0.9686,0.9704,0.0018000000000000238,True
EXP-021 time-of-day,ACI | bucket(pooled over facilities) | night,MPIW,14.34,12.5,-1.8399999999999999,True
EXP-021 time-of-day,ACI | bucket(pooled over facilities) | night,n_cells,22.0,21.0,-1.0,True
EXP-021 time-of-day,ACI | bucket(pooled over facilities) | night,n_obs,6270.0,5985.0,-285.0,True
EXP-021 time-of-day,ACI | bucket(pooled over facilities) | pm_rush,PICP,0.8756,0.8777,0.0020999999999999908,True
EXP-021 time-of-day,ACI | bucket(pooled over facilities) | pm_rush,MPIW,19.81,18.89,-0.9199999999999982,True
EXP-021 time-of-day,ACI | bucket(pooled over facilities) | pm_rush,n_cells,22.0,21.0,-1.0,True
EXP-021 time-of-day,ACI | bucket(pooled over facilities) | pm_rush,n_obs,3762.0,3591.0,-171.0,True
EXP-021 time-of-day,ACI | facility x bucket | (all),PICP,0.893,0.8913,-0.0017000000000000348,True
EXP-021 time-of-day,ACI | facility x bucket | (all),MPIW,16.21,14.81,-1.4000000000000004,True
EXP-021 time-of-day,ACI | facility x bucket | (all),n_cells,110.0,105.0,-5.0,True
EXP-021 time-of-day,ACI | facility x bucket | (all),n_obs,22330.0,21315.0,-1015.0,True
EXP-021 time-of-day,ACI | facility x bucket | (all),worst_facility,15.0,15.0,0.0,False
EXP-021 time-of-day,ACI | facility x bucket SPREAD | (all),PICP,0.0753,0.0756,0.0002999999999999947,True
EXP-021 time-of-day,ACI | facility x bucket SPREAD | (all),MPIW,0.328,0.328,0.0,False
EXP-021 time-of-day,ACI | facility x bucket SPREAD | (all),n_cells,110.0,105.0,-5.0,True
