facility_id,dynamic,horizon,level,method,PICP,MPIW,Winkler,n_test,n_cal,picp_ci_lo,picp_ci_hi,n_crossings_cal,n_crossings_test
7,True,y_t+60min,0.9,ACI,0.8823529411764706,82.03697706582632,115.84327754435108,136,150,0.8181818181818182,0.9393939393939394,,
7,True,y_t+60min,0.95,split-CP,0.9485294117647058,104.58077976190476,126.60696177637722,136,150,,,,
7,True,y_t+60min,0.95,ACI,0.9411764705882352,98.0287371031746,132.43274533146592,136,150,,,,
7,True,y_t+60min,0.9,CQR,0.7794117647058824,74.29700570482315,134.84668961069366,136,150,0.7121212121212122,0.8484848484848485,0.0,0.0
7,True,y_t+60min,0.9,ACQR,0.8823529411764706,96.3165947656381,128.42654552347256,136,150,0.8409090909090909,0.9318181818181818,0.0,0.0
7,True,y_t+60min,0.95,CQR,0.9191176470588236,109.25661039238074,159.36677652518966,136,150,,,0.0,0.0
7,True,y_t+60min,0.95,ACQR,0.9411764705882352,131.38629897982815,167.26396454174366,136,150,,,0.0,0.0
7,True,y_t+90min,0.8,split-CP,0.625,67.19915476190477,148.0765352373321,136,150,,,,
7,True,y_t+90min,0.8,ACI,0.7720588235294118,98.81921894904524,140.99960048948196,136,150,,,,
7,True,y_t+90min,0.85,split-CP,0.7720588235294118,85.25234523809524,158.36218042537524,136,150,,,,
7,True,y_t+90min,0.85,ACI,0.8235294117647058,102.42910818154478,151.89915352767468,136,150,,,,
7,True,y_t+90min,0.9,split-CP,0.8161764705882353,98.70839880952384,179.51407858624214,136,150,0.75,0.8863636363636364,,
7,True,y_t+90min,0.9,ACI,0.875,116.14190179642662,171.6874473527902,136,150,0.8106060606060606,0.9393939393939394,,
7,True,y_t+90min,0.95,split-CP,0.8823529411764706,131.18144047619035,199.23460872746543,136,150,,,,
7,True,y_t+90min,0.95,ACI,0.9191176470588236,134.7291801897041,190.7728117929864,136,150,,,,
7,True,y_t+90min,0.9,CQR,0.8235294117647058,118.85521221078363,182.9285504358589,136,150,0.7575757575757576,0.8939393939393939,0.0,0.0
7,True,y_t+90min,0.9,ACQR,0.8823529411764706,134.17591606381768,188.52954406656863,136,150,0.8257575757575758,0.9393939393939394,0.0,0.0
7,True,y_t+90min,0.95,CQR,0.8823529411764706,143.38699103679215,238.859519570962,136,150,,,0.0,0.0
7,True,y_t+90min,0.95,ACQR,0.9338235294117648,184.63250764276265,239.2600699936475,136,150,,,0.0,0.0
9,True,y_t+30min,0.8,split-CP,0.8592592592592593,18.938166666666696,26.96226854524078,135,150,,,,
9,True,y_t+30min,0.8,ACI,0.7851851851851852,18.29186456763401,28.010039825503707,135,150,,,,
9,True,y_t+30min,0.85,split-CP,0.9333333333333332,25.326892857142862,31.93255818769708,135,150,,,,
9,True,y_t+30min,0.85,ACI,0.837037037037037,20.371323142803703,31.216783050522874,135,150,,,,
9,True,y_t+30min,0.9,split-CP,0.9629629629629628,33.242732142857115,38.9879524811608,135,150,0.9393939393939394,0.9848484848484848,,
9,True,y_t+30min,0.9,ACI,0.8962962962962963,24.19669873603764,37.33206634065523,135,150,0.8484848484848485,0.9393939393939394,,
9,True,y_t+30min,0.95,split-CP,0.9851851851851852,45.60128571428574,51.39186596119931,135,150,,,,
9,True,y_t+30min,0.95,ACI,0.9407407407407408,34.02699097856876,51.40717504141946,135,150,,,,
9,True,y_t+30min,0.9,CQR,0.9555555555555556,32.56437350543384,38.17732747251812,135,150,0.9318181818181818,0.9848484848484848,0.0,0.0
9,True,y_t+30min,0.9,ACQR,0.8888888888888888,26.736803180702644,37.73003157634111,135,150,0.8484848484848485,0.9318181818181818,0.0,0.0
9,True,y_t+30min,0.95,CQR,0.9925925925925926,46.18294445188065,50.63829287821336,135,150,,,0.0,0.0
9,True,y_t+30min,0.95,ACQR,0.9481481481481482,36.819522525442,55.03502400092523,135,150,,,0.0,0.0
9,True,y_t+60min,0.8,split-CP,0.8296296296296296,29.839845238095226,44.06005217519107,135,150,,,,
9,True,y_t+60min,0.8,ACI,0.7777777777777778,29.35867768620269,45.24556932234433,135,150,,,,
9,True,y_t+60min,0.85,split-CP,0.8592592592592593,32.5432777777778,48.71967029198511,135,150,,,,
9,True,y_t+60min,0.85,ACI,0.8222222222222222,34.34019374462986,48.15060487533731,135,150,,,,
9,True,y_t+60min,0.9,split-CP,0.8962962962962963,39.36757142857141,54.907100970017616,135,150,0.8484848484848485,0.9393939393939394,,
9,True,y_t+60min,0.9,ACI,0.8740740740740741,40.15154710125265,56.46283002306336,135,150,0.8106060606060606,0.9242424242424242,,
9,True,y_t+60min,0.95,split-CP,0.9925925925925926,81.90157142857142,83.68050440917106,135,150,,,,
9,True,y_t+60min,0.95,ACI,0.9185185185185184,48.13221490299824,67.73600296884186,135,150,,,,
9,True,y_t+60min,0.9,CQR,0.9407407407407408,48.539917172773634,60.22809098931192,135,150,0.9015151515151516,0.9696969696969696,0.0,0.0
9,True,y_t+60min,0.9,ACQR,0.8888888888888888,42.34456816243928,62.86532349923885,135,150,0.8333333333333334,0.9318181818181818,0.0,0.0
9,True,y_t+60min,0.95,CQR,0.9851851851851852,66.3636446165443,69.68754286962778,135,150,,,0.0,0.0
9,True,y_t+60min,0.95,ACQR,0.9333333333333332,57.846614730830034,74.31323362953225,135,150,,,0.0,0.0
9,True,y_t+90min,0.8,split-CP,0.8,40.41676190476189,56.5525083471056,135,150,,,,
9,True,y_t+90min,0.8,ACI,0.762962962962963,39.37881950734452,56.74791484205094,135,150,,,,
9,True,y_t+90min,0.85,split-CP,0.8666666666666667,45.9373333333333,61.595117198987566,135,150,,,,
9,True,y_t+90min,0.85,ACI,0.8074074074074075,43.2275733486678,60.81578066398622,135,150,,,,
9,True,y_t+90min,0.9,split-CP,0.9481481481481482,55.55837499999996,70.69411682299179,135,150,0.8863636363636364,1.0,,
9,True,y_t+90min,0.9,ACI,0.8666666666666667,49.49355655486489,69.90463956753125,135,150,0.7954545454545454,0.9242424242424242,,
9,True,y_t+90min,0.95,split-CP,1.0,110.2156150793651,110.2156150793651,135,150,,,,
9,True,y_t+90min,0.95,ACI,0.9037037037037036,60.77584201354202,85.54083612025832,135,150,,,,
9,True,y_t+90min,0.9,CQR,0.9407407407407408,61.85741500871507,70.03428828004189,135,150,0.8863636363636364,0.9848484848484848,0.0,0.0
9,True,y_t+90min,0.9,ACQR,0.8740740740740741,54.21996169063306,71.70773575091958,135,150,0.8106060606060606,0.9242424242424242,0.0,0.0
9,True,y_t+90min,0.95,CQR,0.9777777777777776,89.65869523202701,94.45258592657552,135,150,,,0.0,0.0
9,True,y_t+90min,0.95,ACQR,0.925925925925926,71.43093332216563,90.63038383139856,135,150,,,0.0,0.0
10,True,y_t+30min,0.8,split-CP,0.8888888888888888,11.11272619047617,15.33196222810111,135,141,,,,
10,True,y_t+30min,0.8,ACI,0.8148148148148148,8.75432942654054,15.004061175244512,135,141,,,,
10,True,y_t+30min,0.85,split-CP,0.9185185185185184,12.495458333333318,17.22192688124632,135,141,,,,
10,True,y_t+30min,0.85,ACI,0.8592592592592593,10.184790091390097,16.587679862113205,135,141,,,,
10,True,y_t+30min,0.9,split-CP,0.9407407407407408,14.094416666666689,19.955762345679027,135,141,0.9090909090909092,0.9772727272727272,,
10,True,y_t+30min,0.9,ACI,0.9111111111111112,12.00869294265406,19.68788005184117,135,141,0.8787878787878788,0.9545454545454546,,
10,True,y_t+30min,0.95,split-CP,0.9481481481481482,18.69235119047618,25.116001102292763,135,141,,,,
10,True,y_t+30min,0.95,ACI,0.9555555555555556,21.28588724279835,28.543609465020577,135,141,,,,
10,True,y_t+30min,0.9,CQR,0.9333333333333332,15.589901480088466,19.074181819990127,135,141,0.9015151515151516,0.9696969696969696,0.0,1.0
10,True,y_t+30min,0.9,ACQR,0.9037037037037036,14.607169691458177,19.52424583270492,135,141,0.8636363636363636,0.946969696969697,0.0,1.0
10,True,y_t+30min,0.95,CQR,0.9703703703703704,18.11607378208031,19.82916529082899,135,141,,,0.0,0.0
10,True,y_t+30min,0.95,ACQR,0.9481481481481482,19.817799965060885,22.849645081383105,135,141,,,0.0,0.0
10,True,y_t+60min,0.8,split-CP,0.8962962962962963,16.18815873015873,19.18492336727058,135,141,,,,
10,True,y_t+60min,0.8,ACI,0.7925925925925926,14.128975248516914,19.571055695847363,135,141,,,,
10,True,y_t+60min,0.85,split-CP,0.925925925925926,18.044880952380936,21.01621361765805,135,141,,,,
10,True,y_t+60min,0.85,ACI,0.8444444444444444,15.865979027042917,20.82231022259633,135,141,,,,
10,True,y_t+60min,0.9,split-CP,0.9555555555555556,20.775283730158723,23.60299801587301,135,141,0.9242424242424242,0.9848484848484848,,
10,True,y_t+60min,0.9,ACI,0.9037037037037036,17.94236623510235,22.89521517422906,135,141,0.8636363636363636,0.946969696969697,,
10,True,y_t+60min,0.95,split-CP,0.9851851851851852,26.743976190476182,28.69630776014109,135,141,,,,
10,True,y_t+60min,0.95,ACI,0.9555555555555556,20.387114924376032,25.67810346053123,135,141,,,,
10,True,y_t+60min,0.9,CQR,0.9481481481481482,23.291033966295995,26.345551203553963,135,141,0.9090909090909092,0.9772727272727272,0.0,0.0
10,True,y_t+60min,0.9,ACQR,0.9111111111111112,20.54221641543369,26.751288541012123,135,141,0.8560606060606061,0.9545454545454546,0.0,0.0
10,True,y_t+60min,0.95,CQR,0.9851851851851852,29.7115033101486,32.72732551758351,135,141,,,0.0,0.0
10,True,y_t+60min,0.95,ACQR,0.9629629629629628,30.270749660639364,34.64957711697932,135,141,,,0.0,0.0
10,True,y_t+90min,0.8,split-CP,0.8592592592592593,20.013738095238068,24.1410130003741,135,141,,,,
10,True,y_t+90min,0.8,ACI,0.7925925925925926,19.081835060926725,25.851238620330285,135,141,,,,
10,True,y_t+90min,0.85,split-CP,0.925925925925926,25.2254523809524,26.881420234086903,135,141,,,,
10,True,y_t+90min,0.85,ACI,0.8444444444444444,24.04661972235584,28.470940505139577,135,141,,,,
10,True,y_t+90min,0.9,split-CP,0.9777777777777776,29.39775000000004,30.26336434450325,135,141,0.9545454545454546,0.9924242424242424,,
10,True,y_t+90min,0.9,ACI,0.9037037037037036,24.649062081128747,29.45529973544973,135,141,0.8560606060606061,0.946969696969697,,
10,True,y_t+90min,0.95,split-CP,0.9925925925925926,35.475833333333355,35.7114929453263,135,141,,,,
10,True,y_t+90min,0.95,ACI,0.9555555555555556,30.5694007295174,33.16600361017581,135,141,,,,
10,True,y_t+90min,0.9,CQR,0.9407407407407408,28.55874866358502,30.64934964474489,135,141,0.9090909090909092,0.9696969696969696,0.0,0.0
10,True,y_t+90min,0.9,ACQR,0.8962962962962963,29.009440893339256,34.6834114147394,135,141,0.8333333333333334,0.946969696969697,0.0,0.0
10,True,y_t+90min,0.95,CQR,1.0,43.84753623323783,43.84753623323783,135,141,,,0.0,0.0
10,True,y_t+90min,0.95,ACQR,0.9555555555555556,37.31392757859818,41.86201900876794,135,141,,,0.0,0.0
11,True,y_t+30min,0.8,split-CP,0.7851851851851852,38.91218975468973,64.93644483859762,135,150,,,,
11,True,y_t+30min,0.8,ACI,0.7925925925925926,39.36720996873498,64.39189433221101,135,150,,,,
11,True,y_t+30min,0.85,split-CP,0.8,44.99253373015881,71.16394766670227,135,150,,,,
11,True,y_t+30min,0.85,ACI,0.8444444444444444,50.59724083961307,73.5840235520995,135,150,,,,
11,True,y_t+30min,0.9,split-CP,0.8518518518518519,50.04242857142869,80.56847584308692,135,150,0.7803030303030303,0.9166666666666666,,
11,True,y_t+30min,0.9,ACI,0.8962962962962963,60.691059392870535,80.01386494842605,135,150,0.8409090909090909,0.9393939393939394,,
11,True,y_t+30min,0.95,split-CP,0.9407407407407408,69.7172976190476,93.60742772967774,135,150,,,,
11,True,y_t+30min,0.95,ACI,0.9481481481481482,90.21898395997007,111.22479783950614,135,150,,,,
11,True,y_t+30min,0.9,CQR,0.8888888888888888,60.58672468221999,78.08571179863047,135,150,0.8333333333333334,0.9318181818181818,0.0,0.0
11,True,y_t+30min,0.9,ACQR,0.8962962962962963,58.47459374919255,81.64240481015042,135,150,0.8409090909090909,0.9393939393939394,0.0,0.0
11,True,y_t+30min,0.95,CQR,0.9555555555555556,83.00979217604241,97.3145066295904,135,150,,,0.0,0.0
11,True,y_t+30min,0.95,ACQR,0.9481481481481482,87.67784871247112,109.6267397472224,135,150,,,0.0,0.0
11,True,y_t+60min,0.8,split-CP,0.762962962962963,67.4279563492063,116.2429229864785,135,150,,,,
11,True,y_t+60min,0.8,ACI,0.7851851851851852,76.10870540858318,118.1848317313345,135,150,,,,
11,True,y_t+60min,0.85,split-CP,0.8444444444444444,81.42905357142851,128.79424394963743,135,150,,,,
11,True,y_t+60min,0.85,ACI,0.8444444444444444,84.75741056731333,132.83996592690576,135,150,,,,
11,True,y_t+60min,0.9,split-CP,0.8814814814814815,97.4987579365079,144.39887551440327,135,150,0.8181818181818182,0.9242424242424242,,
11,True,y_t+60min,0.9,ACI,0.8962962962962963,103.91767398589064,157.65665928865374,135,150,0.8333333333333334,0.946969696969697,,
11,True,y_t+60min,0.95,split-CP,0.9777777777777776,147.35380952380953,178.22796031746032,135,150,,,,
11,True,y_t+60min,0.95,ACI,0.9407407407407408,150.80534617871837,194.7279455320399,135,150,,,,
11,True,y_t+60min,0.9,CQR,0.8888888888888888,96.7348853908974,122.2777260190823,135,150,0.8257575757575758,0.9393939393939394,0.0,0.0
11,True,y_t+60min,0.9,ACQR,0.8888888888888888,102.77884917948468,130.03950527430268,135,150,0.8333333333333334,0.9318181818181818,0.0,0.0
11,True,y_t+60min,0.95,CQR,0.9851851851851852,144.4923126198844,148.02570801659817,135,150,,,0.0,0.0
11,True,y_t+60min,0.95,ACQR,0.9407407407407408,127.3725186922904,154.8061293378674,135,150,,,0.0,0.0
11,True,y_t+90min,0.8,split-CP,0.7333333333333333,88.75203571428574,143.210885895997,135,150,,,,
11,True,y_t+90min,0.8,ACI,0.7851851851851852,101.46381655042488,151.0052231027203,135,150,,,,
11,True,y_t+90min,0.85,split-CP,0.8148148148148148,101.66097619047618,155.61369843942072,135,150,,,,
11,True,y_t+90min,0.85,ACI,0.837037037037037,138.48249243893966,176.7570913290756,135,150,,,,
11,True,y_t+90min,0.9,split-CP,0.9333333333333332,140.8221785714286,173.77364936401048,135,150,0.8787878787878788,0.9772727272727272,,
11,True,y_t+90min,0.9,ACI,0.8888888888888888,150.40993869114422,193.88923822083268,135,150,0.8181818181818182,0.946969696969697,,
11,True,y_t+90min,0.95,split-CP,0.9703703703703704,186.63130952380948,214.75597383891824,135,150,,,,
11,True,y_t+90min,0.95,ACI,0.9407407407407408,187.6827566551761,229.66243654935587,135,150,,,,
11,True,y_t+90min,0.9,CQR,0.9407407407407408,137.65379030899558,155.30671585290398,135,150,0.8863636363636364,0.9772727272727272,0.0,0.0
11,True,y_t+90min,0.9,ACQR,0.8888888888888888,135.62452863428533,163.37222558122582,135,150,0.8181818181818182,0.9393939393939394,0.0,0.0
11,True,y_t+90min,0.95,CQR,0.9925925925925926,193.28341510111605,197.93543096677013,135,150,,,0.0,0.0
11,True,y_t+90min,0.95,ACQR,0.9481481481481482,155.43163296002385,194.54279770067853,135,150,,,0.0,0.0
12,True,y_t+30min,0.8,split-CP,0.8074074074074075,47.98303571428572,79.31991380070545,135,151,,,,
12,True,y_t+30min,0.8,ACI,0.7925925925925926,47.04224048955159,80.29750518678853,135,151,,,,
12,True,y_t+30min,0.85,split-CP,0.8518518518518519,53.53817857142849,88.96209626690181,135,151,,,,
12,True,y_t+30min,0.85,ACI,0.8444444444444444,59.09247346881512,91.9281264180607,135,151,,,,
12,True,y_t+30min,0.9,split-CP,0.8814814814814815,67.71100000000003,102.00183627278072,135,151,0.8181818181818182,0.9393939393939394,,
12,True,y_t+30min,0.9,ACI,0.8962962962962963,72.67171755384531,109.3264959195126,135,151,0.8484848484848485,0.946969696969697,,
12,True,y_t+30min,0.95,split-CP,0.9555555555555556,100.2453392857143,124.57726080246908,135,151,,,,
12,True,y_t+30min,0.95,ACI,0.9481481481481482,103.98155862594194,136.43205966810964,135,151,,,,
12,True,y_t+30min,0.9,CQR,0.8740740740740741,63.1916825643568,96.97825212219834,135,151,0.8181818181818182,0.9318181818181818,0.0,0.0
12,True,y_t+30min,0.9,ACQR,0.8962962962962963,72.03576746607561,101.8051839885283,135,151,0.8409090909090909,0.946969696969697,0.0,0.0
12,True,y_t+30min,0.95,CQR,0.9629629629629628,98.48260987420656,120.55615492366252,135,151,,,0.0,0.0
12,True,y_t+30min,0.95,ACQR,0.9481481481481482,104.76693469363332,133.69847689927363,135,151,,,0.0,0.0
12,True,y_t+60min,0.8,split-CP,0.7777777777777778,82.45104365079372,135.44228402410346,135,151,,,,
12,True,y_t+60min,0.8,ACI,0.7851851851851852,97.53184820693713,144.71990229276895,135,151,,,,
12,True,y_t+60min,0.85,split-CP,0.8518518518518519,102.88865476190472,151.50782250636874,135,151,,,,
12,True,y_t+60min,0.85,ACI,0.8444444444444444,115.32264710464436,161.06859223495982,135,151,,,,
12,True,y_t+60min,0.9,split-CP,0.9185185185185184,126.11710714285714,173.26840388007062,135,151,0.8560606060606061,0.9696969696969696,,
12,True,y_t+60min,0.9,ACI,0.8888888888888888,130.64249628159905,180.4715593327455,135,151,0.8181818181818182,0.9393939393939394,,
12,True,y_t+60min,0.95,split-CP,0.9629629629629628,190.5233888888888,212.146897707231,135,151,,,,
12,True,y_t+60min,0.95,ACI,0.9407407407407408,161.0953988389183,212.36853405349788,135,151,,,,
12,True,y_t+60min,0.9,CQR,0.9333333333333332,129.21848221396465,160.1579891483523,135,151,0.8787878787878788,0.9772727272727272,0.0,0.0
12,True,y_t+60min,0.9,ACQR,0.8888888888888888,125.74532935069476,162.08695717812975,135,151,0.8181818181818182,0.946969696969697,0.0,0.0
12,True,y_t+60min,0.95,CQR,0.9703703703703704,168.09524543454384,192.9150777246909,135,151,,,0.0,0.0
12,True,y_t+60min,0.95,ACQR,0.9407407407407408,164.43681052908636,210.7155817151505,135,151,,,0.0,0.0
12,True,y_t+90min,0.8,split-CP,0.762962962962963,107.87752380952384,193.99477939447388,135,151,,,,
12,True,y_t+90min,0.8,ACI,0.7925925925925926,133.93582304259527,197.6489252551975,135,151,,,,
12,True,y_t+90min,0.85,split-CP,0.8666666666666667,143.42883982683975,216.56133797409723,135,151,,,,
12,True,y_t+90min,0.85,ACI,0.8296296296296296,156.58186458500353,214.1016697976236,135,151,,,,
12,True,y_t+90min,0.9,split-CP,0.8888888888888888,161.41158333333323,248.5481437389772,135,151,0.803030303030303,0.9545454545454546,,
12,True,y_t+90min,0.9,ACI,0.8740740740740741,185.5639261143178,241.27158833173,135,151,0.803030303030303,0.9318181818181818,,
12,True,y_t+90min,0.95,split-CP,0.9629629629629628,279.15885714285724,301.9278915343916,135,151,,,,
12,True,y_t+90min,0.95,ACI,0.9407407407407408,228.11020923788143,321.13652934370145,135,151,,,,
12,True,y_t+90min,0.9,CQR,0.9111111111111112,171.89176921492822,249.70334040574784,135,151,0.8409090909090909,0.9621212121212122,0.0,0.0
12,True,y_t+90min,0.9,ACQR,0.8888888888888888,180.00678710462236,271.8568259994068,135,151,0.8106060606060606,0.946969696969697,0.0,0.0
12,True,y_t+90min,0.95,CQR,0.9777777777777776,230.4234613513709,273.7274640788225,135,151,,,0.0,0.0
12,True,y_t+90min,0.95,ACQR,0.9481481481481482,201.56540632975745,299.9797737044637,135,151,,,0.0,0.0
13,True,y_t+30min,0.8,split-CP,0.7321428571428571,27.45409920634916,47.66122718253972,112,143,,,,
13,True,y_t+30min,0.8,ACI,0.7857142857142857,32.40447790887189,47.451984817885496,112,143,,,,
13,True,y_t+30min,0.85,split-CP,0.8660714285714286,35.57050595238093,51.21513995181407,112,143,,,,
13,True,y_t+30min,0.85,ACI,0.8392857142857143,35.21640155541383,50.092883981717705,112,143,,,,
13,True,y_t+30min,0.9,split-CP,0.9017857142857144,42.04548214285717,57.68743951955784,112,143,0.8333333333333334,0.9537037037037036,,
13,True,y_t+30min,0.9,ACI,0.9017857142857144,43.08160838293652,60.01179102891159,112,143,0.8425925925925926,0.9444444444444444,,
13,True,y_t+30min,0.95,split-CP,0.9821428571428572,66.12188095238093,70.65190221088434,112,143,,,,
13,True,y_t+30min,0.95,ACI,0.9553571428571428,56.8396240787982,74.70222293083899,112,143,,,,
13,True,y_t+30min,0.9,CQR,0.9107142857142856,42.97169901099115,55.20581236066498,112,143,0.8518518518518519,0.9537037037037036,0.0,0.0
13,True,y_t+30min,0.9,ACQR,0.8839285714285714,40.84114209716578,55.41219321660848,112,143,0.8148148148148148,0.9351851851851852,0.0,0.0
13,True,y_t+30min,0.95,CQR,0.9642857142857144,56.73423171174901,62.22378448717417,112,143,,,0.0,0.0
13,True,y_t+30min,0.95,ACQR,0.9464285714285714,54.66507154043797,64.08259894091944,112,143,,,0.0,0.0
13,True,y_t+60min,0.8,split-CP,0.7321428571428571,44.590119047619055,77.54011887046487,112,143,,,,
13,True,y_t+60min,0.8,ACI,0.7946428571428571,55.55090233489228,74.54575715702948,112,143,,,,
13,True,y_t+60min,0.85,split-CP,0.8035714285714286,54.86352380952383,83.40503942271354,112,143,,,,
13,True,y_t+60min,0.85,ACI,0.8392857142857143,63.26494711947279,83.44444907997922,112,143,,,,
13,True,y_t+60min,0.9,split-CP,0.9464285714285714,87.1542539682539,93.76876466836733,112,143,0.8981481481481481,0.9814814814814816,,
13,True,y_t+60min,0.9,ACI,0.8928571428571429,68.95181974560657,88.77231294288552,112,143,0.8240740740740741,0.9444444444444444,,
13,True,y_t+60min,0.95,split-CP,0.9821428571428572,105.1812142857143,109.25331108276644,112,143,,,,
13,True,y_t+60min,0.95,ACI,0.9464285714285714,83.86029717616213,109.76484259849772,112,143,,,,
13,True,y_t+60min,0.9,CQR,0.8660714285714286,65.77879890468363,101.22452623431828,112,143,0.7870370370370371,0.925925925925926,0.0,0.0
13,True,y_t+60min,0.9,ACQR,0.875,84.13328817114777,104.73962889901506,112,143,0.8055555555555556,0.925925925925926,0.0,0.0
13,True,y_t+60min,0.95,CQR,0.9642857142857144,106.65459431618116,120.78001963256123,112,143,,,0.0,0.0
13,True,y_t+60min,0.95,ACQR,0.9375,97.69821733104504,126.04214217367333,112,143,,,0.0,0.0
13,True,y_t+90min,0.8,split-CP,0.7321428571428571,62.230373015873056,103.07873699688209,112,143,,,,
13,True,y_t+90min,0.8,ACI,0.7946428571428571,83.15165590696508,106.04147388102967,112,143,,,,
13,True,y_t+90min,0.85,split-CP,0.9017857142857144,92.36588690476196,110.30080328798184,112,143,,,,
13,True,y_t+90min,0.85,ACI,0.8392857142857143,94.11647289218718,118.13603701771112,112,143,,,,
13,True,y_t+90min,0.9,split-CP,0.9642857142857144,129.52273809523808,136.30073873299315,112,143,0.925925925925926,0.9907407407407408,,
13,True,y_t+90min,0.9,ACI,0.8928571428571429,113.38778495252268,135.95361598285146,112,143,0.8055555555555556,0.9629629629629628,,
13,True,y_t+90min,0.95,split-CP,0.9910714285714286,155.2390416666667,155.65797342687077,112,143,,,,
13,True,y_t+90min,0.95,ACI,0.9464285714285714,145.5061852855726,168.18847872378117,112,143,,,,
13,True,y_t+90min,0.9,CQR,0.8303571428571429,89.34521142011128,143.32959976812384,112,143,0.7407407407407407,0.8981481481481481,0.0,0.0
13,True,y_t+90min,0.9,ACQR,0.875,113.0516128823232,144.1070691739796,112,143,0.7870370370370371,0.9351851851851852,0.0,0.0
13,True,y_t+90min,0.95,CQR,0.9821428571428572,157.14558440465848,172.0304379469251,112,143,,,0.0,0.0
13,True,y_t+90min,0.95,ACQR,0.9285714285714286,138.835867693313,179.56651077330864,112,143,,,0.0,0.0
14,True,y_t+30min,0.8,split-CP,0.8521739130434782,17.51364682539679,26.18262215320909,115,138,,,,
14,True,y_t+30min,0.8,ACI,0.7913043478260869,15.688079082752994,26.273400942656373,115,138,,,,
14,True,y_t+30min,0.85,split-CP,0.8695652173913043,19.052309523809527,29.168891304347817,115,138,,,,
14,True,y_t+30min,0.85,ACI,0.8434782608695652,17.62504437543133,29.744852634000456,115,138,,,,
14,True,y_t+30min,0.9,split-CP,0.9130434782608696,22.77303571428569,33.581434955141475,115,138,0.8508771929824561,0.956140350877193,,
14,True,y_t+30min,0.9,ACI,0.8956521739130435,22.25478388543824,35.996023360938565,115,138,0.8245614035087719,0.9473684210526316,,
14,True,y_t+30min,0.95,split-CP,0.9652173913043478,28.70481547619045,42.73344591097306,115,138,,,,
14,True,y_t+30min,0.95,ACI,0.9391304347826088,31.39014408212559,48.63698500690128,115,138,,,,
14,True,y_t+30min,0.9,CQR,0.9130434782608696,23.535649205681903,34.49579855645118,115,138,0.8596491228070176,0.956140350877193,0.0,0.0
14,True,y_t+30min,0.9,ACQR,0.8956521739130435,23.43705555188481,36.37214027249159,115,138,0.8333333333333334,0.9385964912280702,0.0,0.0
14,True,y_t+30min,0.95,CQR,0.9478260869565216,28.962939807030644,42.23065295916518,115,138,,,0.0,0.0
14,True,y_t+30min,0.95,ACQR,0.9478260869565216,32.80587222318451,49.48742028483967,115,138,,,0.0,0.0
14,True,y_t+60min,0.8,split-CP,0.8347826086956521,27.2292142857143,44.28706461352657,115,138,,,,
14,True,y_t+60min,0.8,ACI,0.7739130434782608,28.734842802246057,47.83018542882241,115,138,,,,
14,True,y_t+60min,0.85,split-CP,0.8608695652173913,31.78579761904757,49.90428922245228,115,138,,,,
14,True,y_t+60min,0.85,ACI,0.8260869565217391,32.80243619424054,53.8613019428237,115,138,,,,
14,True,y_t+60min,0.9,split-CP,0.9043478260869564,38.37450000000001,58.36431331953073,115,138,0.8333333333333334,0.9649122807017544,,
14,True,y_t+60min,0.9,ACI,0.8869565217391304,41.75173678712591,64.67508864420607,115,138,0.8157894736842105,0.9473684210526316,,
14,True,y_t+60min,0.95,split-CP,0.9478260869565216,45.95051190476192,73.37367339544514,115,138,,,,
14,True,y_t+60min,0.95,ACI,0.9304347826086956,48.86089692421105,80.46742107880038,115,138,,,,
14,True,y_t+60min,0.9,CQR,0.8869565217391304,33.494941488121626,58.85485617867341,115,138,0.8070175438596491,0.9473684210526316,0.0,0.0
14,True,y_t+60min,0.9,ACQR,0.8782608695652174,41.97975723892896,66.12150844860902,115,138,0.8070175438596491,0.9385964912280702,0.0,0.0
14,True,y_t+60min,0.95,CQR,0.9391304347826088,46.86234158130406,80.41094259212232,115,138,,,0.0,0.0
14,True,y_t+60min,0.95,ACQR,0.9217391304347826,55.07609182685934,82.90079482308295,115,138,,,0.0,0.0
14,True,y_t+90min,0.8,split-CP,0.782608695652174,35.869321428571425,56.546627211556576,115,138,,,,
14,True,y_t+90min,0.8,ACI,0.7739130434782608,38.591881457431455,60.94363970763538,115,138,,,,
14,True,y_t+90min,0.85,split-CP,0.8782608695652174,43.81414285714288,63.32098665746492,115,138,,,,
14,True,y_t+90min,0.85,ACI,0.8260869565217391,42.1148977758956,65.44120235376542,115,138,,,,
14,True,y_t+90min,0.9,split-CP,0.9043478260869564,54.07636850649352,72.3152391069076,115,138,0.8245614035087719,0.9649122807017544,,
14,True,y_t+90min,0.9,ACI,0.8782608695652174,53.602681048058216,74.72527865455801,115,138,0.7982456140350878,0.9385964912280702,,
14,True,y_t+90min,0.95,split-CP,0.9478260869565216,73.57043452380954,82.70352251552795,115,138,,,,
14,True,y_t+90min,0.95,ACI,0.9304347826086956,70.16887879728966,95.35374017504232,115,138,,,,
14,True,y_t+90min,0.9,CQR,0.9217391304347826,55.56868586011986,71.26440259443226,115,138,0.8596491228070176,0.9736842105263158,0.0,0.0
14,True,y_t+90min,0.9,ACQR,0.8695652173913043,53.90530148024956,71.44356641686174,115,138,0.7807017543859649,0.9385964912280702,0.0,0.0
