facility_id,horizon,level,method,PICP,MPIW,Winkler,picp_lo,picp_hi
7,y_t+5min,0.95,ACI,0.949901768172888,36.12611310504239,44.7378341134235,,
7,y_t+5min,0.9,CQR,0.8713163064833006,18.42296808595787,29.21465094837338,0.842,0.89605
7,y_t+5min,0.95,CQR,0.9233791748526524,23.59340769126215,36.10860117722025,,
7,y_t+15min,0.8,split-CP,0.6974459724950884,30.91807287157292,71.03162547887423,,
7,y_t+15min,0.8,ACI,0.7996070726915521,52.58047094214997,72.16134049994612,,
7,y_t+15min,0.85,split-CP,0.756385068762279,37.1630793650794,79.30651159724601,,
7,y_t+15min,0.85,ACI,0.8506876227897839,57.120974759169016,78.1896741970253,,
7,y_t+15min,0.9,split-CP,0.8339882121807466,46.95358333333331,90.97100072693446,0.787,0.872
7,y_t+15min,0.9,ACI,0.900785854616896,71.9035683129357,90.54507937736426,0.876,0.92
7,y_t+15min,0.95,split-CP,0.8860510805500982,58.92444444444448,112.66376411462352,,
7,y_t+15min,0.95,ACI,0.949901768172888,93.734315234509,113.14829414088967,,
7,y_t+15min,0.9,CQR,0.8398821218074656,44.72702788234111,75.39862880424324,0.79895,0.873
7,y_t+15min,0.95,CQR,0.8850687622789783,53.4311821093314,92.0988904676777,,
7,y_t+30min,0.8,split-CP,0.630648330058939,41.19329365079364,116.92451202925184,,
7,y_t+30min,0.8,ACI,0.8035363457760314,88.24247624784121,122.16889854076342,,
7,y_t+30min,0.85,split-CP,0.6846758349705304,48.387716931216914,132.8474833467075,,
7,y_t+30min,0.85,ACI,0.8516699410609038,101.9426431624472,134.53080601962284,,
7,y_t+30min,0.9,split-CP,0.7760314341846758,62.279850529100486,152.3408556713288,0.718,0.821
7,y_t+30min,0.9,ACI,0.900785854616896,123.0941041764573,154.30750545459793,0.868,0.925
7,y_t+30min,0.95,split-CP,0.8664047151277013,83.68753968253964,188.7388453826525,,
7,y_t+30min,0.95,ACI,0.949901768172888,164.7973058592063,192.5056093167361,,
7,y_t+30min,0.9,CQR,0.7897838899803536,65.56195581365618,125.86852451997738,0.736,0.829
7,y_t+30min,0.95,CQR,0.8732809430255403,85.09470469247415,151.89982881820754,,
8,y_t+5min,0.8,split-CP,0.7986247544204322,8.263940518419766,32.7977371070727,,
8,y_t+5min,0.8,ACI,0.7996070726915521,9.8998383072941,14.136133499132024,,
8,y_t+5min,0.85,split-CP,0.8084479371316307,12.289696654660547,38.90844977746245,,
8,y_t+5min,0.85,ACI,0.8506876227897839,10.442592237334992,15.095890253987625,,
8,y_t+5min,0.9,split-CP,0.8379174852652259,15.99239292016195,48.51221997497426,0.741,0.91205
8,y_t+5min,0.9,ACI,0.900785854616896,11.660083438404532,17.507722891925617,0.868,0.92705
8,y_t+5min,0.95,split-CP,0.9567779960707268,34.71362190037005,43.40655599149175,,
8,y_t+5min,0.95,ACI,0.9518664047151276,14.86883158887972,24.032291206101608,,
8,y_t+5min,0.9,CQR,0.9214145383104124,5.9928347451117885,10.161743892763813,0.86085,0.976
8,y_t+5min,0.95,CQR,0.9980353634577604,6.799153875248894,15.05587440572829,,
8,y_t+15min,0.8,split-CP,0.8153241650294696,32.17637221286682,71.46104530618186,,
8,y_t+15min,0.8,ACI,0.7976424361493124,23.60074177940411,34.83013039672618,,
8,y_t+15min,0.85,split-CP,0.8172888015717092,32.61852652389269,84.37160946135349,,
8,y_t+15min,0.85,ACI,0.849705304518664,25.80754764503488,38.21346160816069,,
8,y_t+15min,0.9,split-CP,0.8664047151277013,57.65074203490608,89.29052576896292,0.78185,0.931
8,y_t+15min,0.9,ACI,0.899803536345776,29.66530648979741,45.16401696318127,0.86795,0.931
8,y_t+15min,0.95,split-CP,0.9941060903732808,79.50324430489289,92.90235096698578,,
8,y_t+15min,0.95,ACI,0.949901768172888,40.46080754747872,61.79065832865561,,
8,y_t+15min,0.9,CQR,0.948919449901768,25.996861582937743,35.90550284685907,0.904,0.984
8,y_t+15min,0.95,CQR,0.8271119842829077,21.010685619695657,44.61400612325067,,
8,y_t+30min,0.8,split-CP,0.8320235756385069,63.44437068673467,84.63856730837755,,
8,y_t+30min,0.8,ACI,0.7956777996070727,36.863517947459854,54.87835881645225,,
8,y_t+30min,0.85,split-CP,0.8320235756385069,63.49920860421994,91.68628085154472,,
8,y_t+30min,0.85,ACI,0.8457760314341847,41.54824126350099,62.881004937649735,,
8,y_t+30min,0.9,split-CP,0.988212180746562,94.55399176330874,104.98389111100091,0.972,1.0
8,y_t+30min,0.9,ACI,0.8958742632612967,46.845275936183576,73.9258343899636,0.85895,0.93605
8,y_t+30min,0.95,split-CP,0.988212180746562,101.6176849993458,120.33290889821036,,
8,y_t+30min,0.95,ACI,0.950884086444008,58.469161571836345,97.42692429666376,,
8,y_t+30min,0.9,CQR,0.8467583497053045,25.631517049778594,48.420019996345815,0.76695,0.9121
8,y_t+30min,0.95,CQR,0.9656188605108056,36.39138872339379,71.47408298761104,,
9,y_t+5min,0.8,split-CP,0.7013752455795678,2.087481481481518,6.416660950415345,,
9,y_t+5min,0.8,ACI,0.7966601178781926,3.0463764795017125,4.422563690747862,,
9,y_t+5min,0.85,split-CP,0.7514734774066798,2.617698412698246,7.438424802174075,,
9,y_t+5min,0.85,ACI,0.8477406679764243,3.662167693753888,4.963757625566467,,
9,y_t+5min,0.9,split-CP,0.8074656188605108,3.326330687830705,8.993251090519722,0.747,0.8630999999999999
9,y_t+5min,0.9,ACI,0.8978388998035364,4.414811501439698,5.731227749002782,0.872,0.922
9,y_t+5min,0.95,split-CP,0.8732809430255403,4.577259259259336,11.930523388530109,,
