facility_id,horizon,level,method,PICP,MPIW,Winkler,picp_lo,picp_hi
5,y_t+60min,0.9,ACI,0.9066666666666666,179.09925492063493,256.38448851851854,0.8642857142857143,0.9285714285714286
5,y_t+60min,0.95,split-CP,0.98,285.0331190476194,330.0550100529103,,
5,y_t+60min,0.95,ACI,0.9533333333333334,220.37237875661376,320.5489893386242,,
5,y_t+60min,0.9,CQR,0.9866666666666668,237.2485646146453,267.6527455655842,0.9714285714285714,1.0
5,y_t+60min,0.95,CQR,0.9933333333333332,303.9146241621832,342.1337842404479,,
5,y_t+90min,0.8,split-CP,0.86,227.89431547619057,269.40844121201457,,
5,y_t+90min,0.8,ACI,0.8266666666666667,200.2680930077656,270.08225963300936,,
5,y_t+90min,0.85,split-CP,0.9066666666666666,259.48762117476554,291.4078222321601,,
5,y_t+90min,0.85,ACI,0.8666666666666667,225.51981473753548,288.6195759545781,,
5,y_t+90min,0.9,split-CP,0.9333333333333332,289.6681204200301,315.15097084917534,0.9071428571428573,0.95
5,y_t+90min,0.9,ACI,0.9133333333333332,260.8419991234608,324.58323576463164,0.8714285714285714,0.9428571428571428
5,y_t+90min,0.95,split-CP,0.98,323.0621159685364,345.4229484341684,,
5,y_t+90min,0.95,ACI,0.9466666666666668,331.0645067386817,373.96118927529153,,
5,y_t+90min,0.9,CQR,0.9666666666666668,304.32445749561026,332.6693196064793,0.9357142857142856,0.9857142857142858
5,y_t+90min,0.95,CQR,0.9933333333333332,413.4777338151575,430.8633633646891,,
6,y_t+30min,0.8,split-CP,0.76,95.03655952380949,160.13198656806154,,
6,y_t+30min,0.8,ACI,0.7866666666666666,110.51164415584417,156.46499933261182,,
6,y_t+30min,0.85,split-CP,0.8066666666666666,107.31070779220778,176.7279080647747,,
6,y_t+30min,0.85,ACI,0.84,126.57363450697451,170.7736712153279,,
6,y_t+30min,0.9,split-CP,0.8666666666666667,124.03027976190468,201.49409315776813,0.7857142857142857,0.9714285714285714
6,y_t+30min,0.9,ACI,0.8933333333333333,134.2160487193362,184.1730034932661,0.8282142857142858,0.95
6,y_t+30min,0.95,split-CP,0.9266666666666666,174.9411309523812,227.3970217652716,,
6,y_t+30min,0.95,ACI,0.9466666666666668,168.38959773809523,238.3850343903319,,
6,y_t+30min,0.9,CQR,0.92,133.01050106509686,181.87372559707896,0.8785714285714286,0.9714285714285714
6,y_t+30min,0.95,CQR,0.96,173.47603670393883,226.8211746289456,,
